tus,erg,typ,adr,dau,det,kev,cal_abc,remove_VD
-534323.1388888889,230,0,1,1,1,2277.5488,"0.005245, 8.415400, 64.546280",False
-533211.3055555555,1445,0,1,1,1,23176.4904,"0.005245, 8.415400, 64.546280",False
-531259.8055555555,31,0,1,1,1,330.4641,"0.005245, 8.415400, 64.546280",False
-529751.1111111111,49,0,1,1,1,489.4941,"0.005245, 8.415400, 64.546280",False
-528026.3055555555,114,0,1,1,1,1092.0659,"0.005245, 8.415400, 64.546280",False
-525090.75,25,0,1,1,1,278.2094,"0.005245, 8.415400, 64.546280",False
-524650.4722222222,214,0,1,1,1,2105.6419,"0.005245, 8.415400, 64.546280",False
-520708.72222222225,43,0,1,1,1,436.1065,"0.005245, 8.415400, 64.546280",False
-519351.0833333333,253,0,1,1,1,2529.3697,"0.005245, 8.415400, 64.546280",False
-514034.1388888889,1720,0,1,1,1,30055.8423,"0.005245, 8.415400, 64.546280",False
-513065.55555555556,508,0,1,1,1,5693.1152,"0.005245, 8.415400, 64.546280",False
-512945.8333333333,589,0,1,1,1,6840.8175,"0.005245, 8.415400, 64.546280",False
-512681.1111111111,1690,0,1,1,1,29266.8168,"0.005245, 8.415400, 64.546280",False
-512061.5833333333,72,0,1,1,1,697.6452,"0.005245, 8.415400, 64.546280",False
-510201.55555555556,434,0,1,1,1,4704.7571,"0.005245, 8.415400, 64.546280",False
-505416.05555555556,579,0,1,1,1,6695.4019,"0.005245, 8.415400, 64.546280",False
-503556.0833333333,1781,0,1,1,1,31689.3091,"0.005245, 8.415400, 64.546280",False
-502366.77777777775,32,0,1,1,1,339.21,"0.005245, 8.415400, 64.546280",False
-500617.52777777775,66,0,1,1,1,642.8099,"0.005245, 8.415400, 64.546280",False
-498773.30555555556,51,0,1,1,1,507.3739,"0.005245, 8.415400, 64.546280",False
-496482.0833333333,74,0,1,1,1,716.0075,"0.005245, 8.415400, 64.546280",False
-495201.6666666667,54,0,1,1,1,534.2723,"0.005245, 8.415400, 64.546280",False
-493974.3888888889,67,0,1,1,1,651.9229,"0.005245, 8.415400, 64.546280",False
-493766.8888888889,1617,0,1,1,1,27386.2919,"0.005245, 8.415400, 64.546280",False
-491700.5833333333,59,0,1,1,1,579.3127,"0.005245, 8.415400, 64.546280",False
-490992.5,522,0,1,1,1,5886.5637,"0.005245, 8.415400, 64.546280",False
-489885.6111111111,1454,0,1,1,1,23389.0763,"0.005245, 8.415400, 64.546280",False
-488224.52777777775,330,0,1,1,1,3412.8088,"0.005245, 8.415400, 64.546280",False
-486195.77777777775,29,0,1,1,1,313.0039,"0.005245, 8.415400, 64.546280",False
-484627.69444444444,1920,0,1,1,1,35557.2823,"0.005245, 8.415400, 64.546280",False
-484048.75,26,0,1,1,1,286.8923,"0.005245, 8.415400, 64.546280",False
-482921.19444444444,1622,0,1,1,1,27513.3117,"0.005245, 8.415400, 64.546280",False
-482919.25,75,3,1,1,1,-999.0,"0.005245, 8.415400, 64.546280",True
-482918.8888888889,327,1,1,1,1,2518.3056,"0.005245, 8.415400, 64.546280",True
-481788.6666666667,61,0,1,1,1,597.4023,"0.005245, 8.415400, 64.546280",False
-479714.6388888889,58,0,1,1,1,570.2837,"0.005245, 8.415400, 64.546280",False
-477834.47222222225,34,0,1,1,1,356.7331,"0.005245, 8.415400, 64.546280",False
-473454.22222222225,130,0,1,1,1,1247.1888,"0.005245, 8.415400, 64.546280",False
-470628.55555555556,706,0,1,1,1,8620.1155,"0.005245, 8.415400, 64.546280",False
-470407.9166666667,77,0,1,1,1,743.6297,"0.005245, 8.415400, 64.546280",False
-465905.80555555556,143,0,1,1,1,1375.2035,"0.005245, 8.415400, 64.546280",False
-463658.4166666667,350,0,1,1,1,3652.4488,"0.005245, 8.415400, 64.546280",False
-462708.1388888889,41,0,1,1,1,418.3945,"0.005245, 8.415400, 64.546280",False
-460801.6111111111,1803,0,1,1,1,32288.0057,"0.005245, 8.415400, 64.546280",False
-457856.75,884,0,1,1,1,11602.4966,"0.005245, 8.415400, 64.546280",False
-456452.3888888889,35,0,1,1,1,365.5104,"0.005245, 8.415400, 64.546280",False
-454478.0,33,0,1,1,1,347.9663,"0.005245, 8.415400, 64.546280",False
-454456.5833333333,30,0,1,1,1,321.7288,"0.005245, 8.415400, 64.546280",False
-453946.80555555556,139,0,1,1,1,1335.6255,"0.005245, 8.415400, 64.546280",False
-453928.1111111111,351,0,1,1,1,3664.5409,"0.005245, 8.415400, 64.546280",False
-453252.22222222225,22,0,1,1,1,252.2237,"0.005245, 8.415400, 64.546280",False
-453094.05555555556,65,0,1,1,1,633.7074,"0.005245, 8.415400, 64.546280",False
-452871.4166666667,434,0,1,1,1,4704.7571,"0.005245, 8.415400, 64.546280",False
-451902.52777777775,157,0,1,1,1,1515.0481,"0.005245, 8.415400, 64.546280",False
-448559.1111111111,140,0,1,1,1,1345.5043,"0.005245, 8.415400, 64.546280",False
-447955.69444444444,138,0,1,1,1,1325.7573,"0.005245, 8.415400, 64.546280",False
-447447.5833333333,41,0,1,1,1,418.3945,"0.005245, 8.415400, 64.546280",False
-447275.02777777775,716,0,1,1,1,8778.8534,"0.005245, 8.415400, 64.546280",False
-445932.1666666667,1817,0,1,1,1,32671.6379,"0.005245, 8.415400, 64.546280",False
-443686.80555555556,662,0,1,1,1,7934.1309,"0.005245, 8.415400, 64.546280",False
-441454.69444444444,427,0,1,1,1,4614.2377,"0.005245, 8.415400, 64.546280",False
-441134.0833333333,30,0,1,1,1,321.7288,"0.005245, 8.415400, 64.546280",False
-440130.25,621,0,1,1,1,7313.1967,"0.005245, 8.415400, 64.546280",False
-438621.8611111111,28,0,1,1,1,304.2896,"0.005245, 8.415400, 64.546280",False
-432195.3333333333,1526,0,1,1,1,25120.3523,"0.005245, 8.415400, 64.546280",False
-430946.1111111111,44,0,1,1,1,444.9782,"0.005245, 8.415400, 64.546280",False
-430940.3333333333,474,0,1,1,1,5231.8715,"0.005245, 8.415400, 64.546280",False
-429728.25,44,0,1,1,1,444.9782,"0.005245, 8.415400, 64.546280",False
-428913.1388888889,136,0,1,1,1,1306.0522,"0.005245, 8.415400, 64.546280",False
-427312.3333333333,405,0,1,1,1,4333.0944,"0.005245, 8.415400, 64.546280",False
-425459.6388888889,35,0,1,1,1,365.5104,"0.005245, 8.415400, 64.546280",False
-423877.25,441,0,1,1,1,4795.7905,"0.005245, 8.415400, 64.546280",False
-423678.94444444444,1808,0,1,1,1,32424.7812,"0.005245, 8.415400, 64.546280",False
-423622.80555555556,1771,0,1,1,1,31418.8527,"0.005245, 8.415400, 64.546280",False
-423451.44444444444,69,0,1,1,1,670.1803,"0.005245, 8.415400, 64.546280",False
-422352.3888888889,451,0,1,1,1,4926.7299,"0.005245, 8.415400, 64.546280",False
-418456.1111111111,81,0,1,1,1,780.6061,"0.005245, 8.415400, 64.546280",False
-417961.1111111111,45,0,1,1,1,453.8604,"0.005245, 8.415400, 64.546280",False
-417867.0,61,0,1,1,1,597.4023,"0.005245, 8.415400, 64.546280",False
-416758.02777777775,88,0,1,1,1,845.7188,"0.005245, 8.415400, 64.546280",False
-416382.3611111111,830,0,1,1,1,10662.6088,"0.005245, 8.415400, 64.546280",False
-413729.02777777775,533,0,1,1,1,6040.0013,"0.005245, 8.415400, 64.546280",False
-412832.6388888889,219,0,1,1,1,2159.0743,"0.005245, 8.415400, 64.546280",False
-412719.0833333333,180,0,1,1,1,1749.2563,"0.005245, 8.415400, 64.546280",False
-405406.3333333333,374,0,1,1,1,3945.5555,"0.005245, 8.415400, 64.546280",False
-402758.52777777775,25,0,1,1,1,278.2094,"0.005245, 8.415400, 64.546280",False
-399502.9166666667,48,0,1,1,1,480.57,"0.005245, 8.415400, 64.546280",False
-396616.27777777775,68,0,1,1,1,661.0464,"0.005245, 8.415400, 64.546280",False
-396591.69444444444,173,0,1,1,1,1677.3881,"0.005245, 8.415400, 64.546280",False
-394843.9166666667,32,0,1,1,1,339.21,"0.005245, 8.415400, 64.546280",False
-394013.5833333333,44,0,1,1,1,444.9782,"0.005245, 8.415400, 64.546280",False
-391918.44444444444,29,0,1,1,1,313.0039,"0.005245, 8.415400, 64.546280",False
-391704.05555555556,45,0,1,1,1,453.8604,"0.005245, 8.415400, 64.546280",False
-390627.5,26,0,1,1,1,286.8923,"0.005245, 8.415400, 64.546280",False
-390249.8888888889,346,0,1,1,1,3604.1851,"0.005245, 8.415400, 64.546280",False
-389828.77777777775,34,0,1,1,1,356.7331,"0.005245, 8.415400, 64.546280",False
-387287.0833333333,165,0,1,1,1,1595.8824,"0.005245, 8.415400, 64.546280",False
-385473.52777777775,107,0,1,1,1,1025.0441,"0.005245, 8.415400, 64.546280",False
-384397.4166666667,210,0,1,1,1,2063.0848,"0.005245, 8.415400, 64.546280",False
-383688.6388888889,293,0,1,1,1,2980.5365,"0.005245, 8.415400, 64.546280",False
-382662.52777777775,105,0,1,1,1,1005.9894,"0.005245, 8.415400, 64.546280",False
-381292.52777777775,39,0,1,1,1,400.7245,"0.005245, 8.415400, 64.546280",False
-381236.52777777775,1712,0,1,1,1,29844.5124,"0.005245, 8.415400, 64.546280",False
-378771.8888888889,22,0,1,1,1,252.2237,"0.005245, 8.415400, 64.546280",False
-377752.94444444444,219,0,1,1,1,2159.0743,"0.005245, 8.415400, 64.546280",False
-374307.8333333333,217,0,1,1,1,2137.6699,"0.005245, 8.415400, 64.546280",False
-373199.9166666667,186,0,1,1,1,1811.2667,"0.005245, 8.415400, 64.546280",False
-372797.69444444444,46,0,1,1,1,462.7531,"0.005245, 8.415400, 64.546280",False
-369765.55555555556,1379,0,1,1,1,21643.4899,"0.005245, 8.415400, 64.546280",False
-369661.1388888889,1756,0,1,1,1,31015.135,"0.005245, 8.415400, 64.546280",False
-369235.22222222225,566,0,1,1,1,6507.9299,"0.005245, 8.415400, 64.546280",False
-369016.1388888889,1736,0,1,1,1,30480.5162,"0.005245, 8.415400, 64.546280",False
-368662.05555555556,1842,0,1,1,1,33361.8093,"0.005245, 8.415400, 64.546280",False
-367407.72222222225,1493,0,1,1,1,24320.1005,"0.005245, 8.415400, 64.546280",False
-366490.3333333333,1559,0,1,1,1,25932.0277,"0.005245, 8.415400, 64.546280",False
-364809.4166666667,52,0,1,1,1,516.3296,"0.005245, 8.415400, 64.546280",False
-363604.05555555556,141,0,1,1,1,1355.3935,"0.005245, 8.415400, 64.546280",False
-363373.02777777775,90,0,1,1,1,864.4168,"0.005245, 8.415400, 64.546280",False
-362037.44444444444,59,0,1,1,1,579.3127,"0.005245, 8.415400, 64.546280",False
-360662.77777777775,38,0,1,1,1,391.9053,"0.005245, 8.415400, 64.546280",False
-360177.3611111111,59,0,1,1,1,579.3127,"0.005245, 8.415400, 64.546280",False
-359766.8333333333,567,0,1,1,1,6522.2879,"0.005245, 8.415400, 64.546280",False
-358725.25,1677,0,1,1,1,28927.8377,"0.005245, 8.415400, 64.546280",False
-356297.3333333333,1857,0,1,1,1,33779.0591,"0.005245, 8.415400, 64.546280",False
-356143.1388888889,46,0,1,1,1,462.7531,"0.005245, 8.415400, 64.546280",False
-355420.30555555556,766,0,1,1,1,9588.2779,"0.005245, 8.415400, 64.546280",False
-352881.72222222225,1835,0,1,1,1,33167.9004,"0.005245, 8.415400, 64.546280",False
-352545.52777777775,89,0,1,1,1,855.0625,"0.005245, 8.415400, 64.546280",False
-352401.44444444444,49,0,1,1,1,489.4941,"0.005245, 8.415400, 64.546280",False
-350557.5,1793,0,1,1,1,32015.2415,"0.005245, 8.415400, 64.546280",False
-346574.0,1363,0,1,1,1,21278.7349,"0.005245, 8.415400, 64.546280",False
-345377.8888888889,148,0,1,1,1,1424.912,"0.005245, 8.415400, 64.546280",False
-340158.05555555556,138,0,1,1,1,1325.7573,"0.005245, 8.415400, 64.546280",False
-339520.02777777775,33,0,1,1,1,347.9663,"0.005245, 8.415400, 64.546280",False
-339387.80555555556,238,0,1,1,1,2364.5093,"0.005245, 8.415400, 64.546280",False
-338750.97222222225,44,0,1,1,1,444.9782,"0.005245, 8.415400, 64.546280",False
-336560.4166666667,25,0,1,1,1,278.2094,"0.005245, 8.415400, 64.546280",False
-334585.3333333333,33,0,1,1,1,347.9663,"0.005245, 8.415400, 64.546280",False
-329376.77777777775,1728,0,1,1,1,30267.8436,"0.005245, 8.415400, 64.546280",False
-326522.0833333333,134,0,1,1,1,1286.3891,"0.005245, 8.415400, 64.546280",False
-326218.22222222225,153,0,1,1,1,1474.8827,"0.005245, 8.415400, 64.546280",False
-325565.6111111111,1539,0,1,1,1,25438.7395,"0.005245, 8.415400, 64.546280",False
-323257.19444444444,50,0,1,1,1,498.4288,"0.005245, 8.415400, 64.546280",False
-320981.0833333333,28,0,1,1,1,304.2896,"0.005245, 8.415400, 64.546280",False
-318450.8611111111,28,0,1,1,1,304.2896,"0.005245, 8.415400, 64.546280",False
-317860.6111111111,21,0,1,1,1,243.5827,"0.005245, 8.415400, 64.546280",False
-315788.69444444444,401,0,1,1,1,4282.5229,"0.005245, 8.415400, 64.546280",False
-314838.52777777775,292,0,1,1,1,2969.0528,"0.005245, 8.415400, 64.546280",False
-312807.3333333333,1638,0,1,1,1,27921.5373,"0.005245, 8.415400, 64.546280",False
-310021.02777777775,214,0,1,1,1,2105.6419,"0.005245, 8.415400, 64.546280",False
-308972.44444444444,62,0,1,1,1,606.4629,"0.005245, 8.415400, 64.546280",False
-304715.72222222225,1731,0,1,1,1,30347.5171,"0.005245, 8.415400, 64.546280",False
-303624.52777777775,1711,0,1,1,1,29818.1433,"0.005245, 8.415400, 64.546280",False
-303317.72222222225,342,0,1,1,1,3556.0893,"0.005245, 8.415400, 64.546280",False
-303052.8333333333,81,0,1,1,1,780.6061,"0.005245, 8.415400, 64.546280",False
-301401.47222222225,43,0,1,1,1,436.1065,"0.005245, 8.415400, 64.546280",False
-298349.69444444444,117,0,1,1,1,1120.9469,"0.005245, 8.415400, 64.546280",False
-297366.19444444444,436,0,1,1,1,4730.7142,"0.005245, 8.415400, 64.546280",False
-295954.0833333333,1658,0,1,1,1,28435.5957,"0.005245, 8.415400, 64.546280",False
-293314.30555555556,1958,0,1,1,1,36649.9917,"0.005245, 8.415400, 64.546280",False
-292475.8333333333,712,0,1,1,1,8715.2324,"0.005245, 8.415400, 64.546280",False
-292244.44444444444,117,0,1,1,1,1120.9469,"0.005245, 8.415400, 64.546280",False
-290558.30555555556,1710,0,1,1,1,29791.7848,"0.005245, 8.415400, 64.546280",False
-288086.9166666666,223,0,1,1,1,2202.0091,"0.005245, 8.415400, 64.546280",False
-285905.1111111111,31,0,1,1,1,330.4641,"0.005245, 8.415400, 64.546280",False
-284129.3333333334,1772,0,1,1,1,31445.8512,"0.005245, 8.415400, 64.546280",False
-281776.55555555556,1842,0,1,1,1,33361.8093,"0.005245, 8.415400, 64.546280",False
-279113.97222222225,23,0,1,1,1,260.8751,"0.005245, 8.415400, 64.546280",False
-278989.6388888889,1632,0,1,1,1,27768.138,"0.005245, 8.415400, 64.546280",False
-277805.02777777775,476,0,1,1,1,5258.6678,"0.005245, 8.415400, 64.546280",False
-276551.9166666666,130,0,1,1,1,1247.1888,"0.005245, 8.415400, 64.546280",False
-274798.6111111111,61,0,1,1,1,597.4023,"0.005245, 8.415400, 64.546280",False
-274353.22222222225,100,0,1,1,1,958.5363,"0.005245, 8.415400, 64.546280",False
-273565.1388888889,43,0,1,1,1,436.1065,"0.005245, 8.415400, 64.546280",False
-265069.5833333334,43,0,1,1,1,436.1065,"0.005245, 8.415400, 64.546280",False
-264109.3611111111,81,0,1,1,1,780.6061,"0.005245, 8.415400, 64.546280",False
-263179.6666666666,505,0,1,1,1,5651.9294,"0.005245, 8.415400, 64.546280",False
-262622.0833333334,35,0,1,1,1,365.5104,"0.005245, 8.415400, 64.546280",False
-262280.5833333334,37,0,1,1,1,383.0965,"0.005245, 8.415400, 64.546280",False
-262062.13888888888,568,0,1,1,1,6536.6564,"0.005245, 8.415400, 64.546280",False
-261043.22222222222,1838,0,1,1,1,33250.9413,"0.005245, 8.415400, 64.546280",False
-257339.11111111112,1540,0,1,1,1,25463.3043,"0.005245, 8.415400, 64.546280",False
-256341.66666666666,74,0,1,1,1,716.0075,"0.005245, 8.415400, 64.546280",False
-254456.69444444444,513,0,1,1,1,5761.9679,"0.005245, 8.415400, 64.546280",False
-253101.94444444444,1491,0,1,1,1,24271.9675,"0.005245, 8.415400, 64.546280",False
-252915.77777777778,66,0,1,1,1,642.8099,"0.005245, 8.415400, 64.546280",False
-251191.91666666666,22,0,1,1,1,252.2237,"0.005245, 8.415400, 64.546280",False
-249681.61111111112,1876,0,1,1,1,34310.9638,"0.005245, 8.415400, 64.546280",False
-249067.33333333334,1819,0,1,1,1,32726.6103,"0.005245, 8.415400, 64.546280",False
-248689.86111111112,92,0,1,1,1,883.1568,"0.005245, 8.415400, 64.546280",False
-247587.77777777778,31,0,1,1,1,330.4641,"0.005245, 8.415400, 64.546280",False
-247552.0,61,0,1,1,1,597.4023,"0.005245, 8.415400, 64.546280",False
-247381.27777777778,1839,0,1,1,1,33278.6425,"0.005245, 8.415400, 64.546280",False
-247300.36111111112,85,0,1,1,1,817.7504,"0.005245, 8.415400, 64.546280",False
-246007.19444444444,312,0,1,1,1,3200.7204,"0.005245, 8.415400, 64.546280",False
-244233.97222222222,1669,0,1,1,1,28720.1163,"0.005245, 8.415400, 64.546280",False
-244114.61111111112,62,0,1,1,1,606.4629,"0.005245, 8.415400, 64.546280",False
-243352.5,85,0,1,1,1,817.7504,"0.005245, 8.415400, 64.546280",False
-242681.0,23,0,1,1,1,260.8751,"0.005245, 8.415400, 64.546280",False
-240971.75,298,0,1,1,1,3038.1125,"0.005245, 8.415400, 64.546280",False
-239629.86111111112,1809,0,1,1,1,32452.1677,"0.005245, 8.415400, 64.546280",False
-238781.13888888888,45,0,1,1,1,453.8604,"0.005245, 8.415400, 64.546280",False
-237400.61111111112,704,0,1,1,1,8588.4938,"0.005245, 8.415400, 64.546280",False
-236998.83333333334,93,0,1,1,1,892.5425,"0.005245, 8.415400, 64.546280",False
-235993.52777777778,56,0,1,1,1,552.257,"0.005245, 8.415400, 64.546280",False
-233717.55555555556,2039,0,1,1,1,39029.7445,"0.005245, 8.415400, 64.546280",False
-232666.41666666666,30,0,1,1,1,321.7288,"0.005245, 8.415400, 64.546280",False
-232633.05555555556,513,0,1,1,1,5761.9679,"0.005245, 8.415400, 64.546280",False
-232165.38888888888,74,0,1,1,1,716.0075,"0.005245, 8.415400, 64.546280",False
-231009.0,236,0,1,1,1,2342.7062,"0.005245, 8.415400, 64.546280",False
-229059.08333333334,1842,0,1,1,1,33361.8093,"0.005245, 8.415400, 64.546280",False
-227299.75,24,0,1,1,1,269.537,"0.005245, 8.415400, 64.546280",False
-225740.05555555556,237,0,1,1,1,2353.6025,"0.005245, 8.415400, 64.546280",False
-225113.69444444444,156,0,1,1,1,1504.991,"0.005245, 8.415400, 64.546280",False
-224464.61111111112,39,0,1,1,1,400.7245,"0.005245, 8.415400, 64.546280",False
-224060.88888888888,233,0,1,1,1,2310.0803,"0.005245, 8.415400, 64.546280",False
-224034.5,90,0,1,1,1,864.4168,"0.005245, 8.415400, 64.546280",False
-222818.5,762,0,1,1,1,9522.5589,"0.005245, 8.415400, 64.546280",False
-221433.27777777778,21,0,1,1,1,243.5827,"0.005245, 8.415400, 64.546280",False
-220805.33333333334,136,0,1,1,1,1306.0522,"0.005245, 8.415400, 64.546280",False
-217596.02777777778,130,0,1,1,1,1247.1888,"0.005245, 8.415400, 64.546280",False
-216869.33333333334,32,0,1,1,1,339.21,"0.005245, 8.415400, 64.546280",False
-215662.38888888888,56,0,1,1,1,552.257,"0.005245, 8.415400, 64.546280",False
-214019.44444444444,41,0,1,1,1,418.3945,"0.005245, 8.415400, 64.546280",False
-213061.0,51,0,1,1,1,507.3739,"0.005245, 8.415400, 64.546280",False
-212489.13888888888,1778,0,1,1,1,31608.0621,"0.005245, 8.415400, 64.546280",False
-212486.58333333334,65,3,1,1,1,-999.0,"0.005245, 8.415400, 64.546280",True
-212485.94444444444,200,1,1,1,1,1296.2154,"0.005245, 8.415400, 64.546280",True
-209520.19444444444,60,0,1,1,1,588.3523,"0.005245, 8.415400, 64.546280",False
-207602.41666666666,45,0,1,1,1,453.8604,"0.005245, 8.415400, 64.546280",False
-204626.52777777778,423,0,1,1,1,4562.7431,"0.005245, 8.415400, 64.546280",False
-202955.05555555556,34,0,1,1,1,356.7331,"0.005245, 8.415400, 64.546280",False
-202946.30555555556,28,0,1,1,1,304.2896,"0.005245, 8.415400, 64.546280",False
-202731.25,30,0,1,1,1,321.7288,"0.005245, 8.415400, 64.546280",False
-202287.5,44,0,1,1,1,444.9782,"0.005245, 8.415400, 64.546280",False
-201988.80555555556,34,0,1,1,1,356.7331,"0.005245, 8.415400, 64.546280",False
-201399.27777777778,48,0,1,1,1,480.57,"0.005245, 8.415400, 64.546280",False
-201109.86111111112,750,0,1,1,1,9326.4088,"0.005245, 8.415400, 64.546280",False
-200589.02777777778,1652,0,1,1,1,28280.9376,"0.005245, 8.415400, 64.546280",False
-200157.27777777778,1748,0,1,1,1,30800.784,"0.005245, 8.415400, 64.546280",False
-198513.77777777778,1751,0,1,1,1,30881.0869,"0.005245, 8.415400, 64.546280",False
-196610.97222222222,156,0,1,1,1,1504.991,"0.005245, 8.415400, 64.546280",False
-193941.0,45,0,1,1,1,453.8604,"0.005245, 8.415400, 64.546280",False
-193430.55555555556,52,0,1,1,1,516.3296,"0.005245, 8.415400, 64.546280",False
-189842.05555555556,320,0,1,1,1,3294.5623,"0.005245, 8.415400, 64.546280",False
-189805.66666666666,1707,0,1,1,1,29712.7721,"0.005245, 8.415400, 64.546280",False
-189556.83333333334,108,0,1,1,1,1034.5872,"0.005245, 8.415400, 64.546280",False
-189111.02777777778,110,0,1,1,1,1053.7048,"0.005245, 8.415400, 64.546280",False
-185882.19444444444,30,0,1,1,1,321.7288,"0.005245, 8.415400, 64.546280",False
-184949.83333333334,1809,0,1,1,1,32452.1677,"0.005245, 8.415400, 64.546280",False
-184303.77777777778,1692,0,1,1,1,29319.1248,"0.005245, 8.415400, 64.546280",False
-183565.55555555556,1755,0,1,1,1,30988.3044,"0.005245, 8.415400, 64.546280",False
-183361.72222222222,51,0,1,1,1,507.3739,"0.005245, 8.415400, 64.546280",False
-182537.19444444444,117,0,1,1,1,1120.9469,"0.005245, 8.415400, 64.546280",False
-181660.16666666666,103,0,1,1,1,986.9767,"0.005245, 8.415400, 64.546280",False
-181086.91666666666,36,0,1,1,1,374.2982,"0.005245, 8.415400, 64.546280",False
-178882.30555555556,639,0,1,1,1,7583.6305,"0.005245, 8.415400, 64.546280",False
-178411.69444444444,263,0,1,1,1,2640.5879,"0.005245, 8.415400, 64.546280",False
-177256.05555555556,223,0,1,1,1,2202.0091,"0.005245, 8.415400, 64.546280",False
-169897.0,39,0,1,1,1,400.7245,"0.005245, 8.415400, 64.546280",False
-169346.97222222222,1635,0,1,1,1,27844.7904,"0.005245, 8.415400, 64.546280",False
-168819.83333333334,132,0,1,1,1,1266.768,"0.005245, 8.415400, 64.546280",False
-168638.16666666666,430,0,1,1,1,4652.9688,"0.005245, 8.415400, 64.546280",False
-168535.47222222222,1764,0,1,1,1,31230.1574,"0.005245, 8.415400, 64.546280",False
