tus,erg,dau,det,a,b,c,keV
-340813.22222222225,434,2,1,0.006566,6.6033,84.98722,4187.564916
-340813.22222222225,255,1,2,-0.002817,22.3117,-7.48475,5498.823324999999
-340813.19444444444,162,4,1,0.00306,12.1257,37.1393,2081.80934
-340813.19444444444,351,2,2,0.004184,11.7314,29.3111,4662.505484
-340666.75,1447,3,1,-0.002714,23.1905,0.891068,27874.946942000002
-340594.1388888889,1736,1,1,0.005245,8.4154,64.54628,30480.5162
-340594.0,28,3,1,-0.002714,23.1905,0.891068,648.097292
-340594.0,203,3,2,-0.005435,28.0135,-20.6767,5442.092885
-340593.97222222225,626,3,3,-0.003606,24.6944,-0.866357,14044.723187
-340559.22222222225,20,3,1,-0.002714,23.1905,0.891068,463.615468
-340240.05555555556,1842,1,1,0.005245,8.4154,64.54628,33361.80926
-340240.02777777775,1745,1,2,-0.002817,22.3117,-7.48475,30348.596325000002
-340239.8333333333,47,3,3,-0.003606,24.6944,-0.866357,1151.8047889999998
-339266.22222222225,21,3,3,-0.003606,24.6944,-0.866357,516.125797
-339008.30555555556,1598,3,2,-0.005435,28.0135,-20.6767,30866.058560000005
-338985.77777777775,1664,1,2,-0.002817,22.3117,-7.48475,29319.204018
-338985.72222222225,1493,1,1,0.005245,8.4154,64.54628,24320.100485
-338985.6111111111,20,3,1,-0.002714,23.1905,0.891068,463.615468
-338985.6111111111,34,4,2,0.001654,16.4206,-43.19642,517.016004
-338927.75,35,4,3,0.002252,12.9039,14.2497,468.6449
-338867.25,74,1,2,-0.002817,22.3117,-7.48475,1628.1551579999998
-338701.47222222225,1706,3,1,-0.002714,23.1905,0.891068,31664.960764000003
-338701.3333333333,136,4,3,0.002252,12.9039,14.2497,1810.833092
-338701.22222222225,56,4,2,0.001654,16.4206,-43.19642,881.544124
-338649.0,116,2,1,0.006566,6.6033,84.98722,939.3221159999999
-338068.3888888889,1916,1,3,0.002895,10.5845,33.544,30941.153120000003
-338068.3888888889,1709,2,1,0.006566,6.6033,84.98722,30547.218365999997
-338068.3333333333,1559,1,1,0.005245,8.4154,64.54628,25932.027724999996
-338068.25,94,3,2,-0.005435,28.0135,-20.6767,2564.5686400000004
-338068.25,764,4,2,0.001654,16.4206,-43.19642,13467.575164
-338068.25,1196,2,3,0.004798,9.72422,47.9505,18541.253588
-338068.25,465,4,3,0.002252,12.9039,14.2497,6501.5019
-338068.25,539,1,2,-0.002817,22.3117,-7.48475,11200.123893
-338068.22222222225,978,2,2,0.004184,11.7314,29.3111,15504.549356000003
-338068.22222222225,773,3,1,-0.002714,23.1905,0.891068,16305.453862
-338068.22222222225,534,4,1,0.00306,12.1257,37.1393,7384.84046
-338068.19444444444,57,3,3,-0.003606,24.6944,-0.866357,1394.9985490000001
-338018.0833333333,28,1,3,0.002895,10.5845,33.544,332.17967999999996
-337861.30555555556,478,4,2,0.001654,16.4206,-43.19642,8183.762916
-337775.47222222225,87,4,3,0.002252,12.9039,14.2497,1153.9343880000001
-337600.1388888889,1833,4,2,0.001654,16.4206,-43.19642,35613.019786
-337599.97222222225,71,2,1,0.006566,6.6033,84.98722,586.920726
-337599.97222222225,20,3,1,-0.002714,23.1905,0.891068,463.615468
-337599.97222222225,302,4,3,0.002252,12.9039,14.2497,4116.618908
-337599.97222222225,251,4,1,0.00306,12.1257,37.1393,3273.4730600000003
-337599.9166666667,38,2,2,0.004184,11.7314,29.3111,481.145996
-337046.9166666667,436,4,2,0.001654,16.4206,-43.19642,7430.603964
-337046.9166666667,406,4,3,0.002252,12.9039,14.2497,5624.4437720000005
-336759.30555555556,1524,4,2,0.001654,16.4206,-43.19642,28823.338684
-336759.25,1434,4,1,0.00306,12.1257,37.1393,23717.842459999996
-336759.1666666667,20,3,1,-0.002714,23.1905,0.891068,463.615468
-336710.80555555556,1496,4,2,0.001654,16.4206,-43.19642,28223.699644
-336710.69444444444,150,4,3,0.002252,12.9039,14.2497,2000.5047000000002
-336639.0833333333,62,4,2,0.001654,16.4206,-43.19642,981.238756
-336639.05555555556,248,4,1,0.00306,12.1257,37.1393,3232.51514
-336402.3333333333,22,1,2,-0.002817,22.3117,-7.48475,482.00922199999997
-336387.4166666667,52,1,1,0.005245,8.4154,64.54628,516.32956
-336296.75,63,4,2,0.001654,16.4206,-43.19642,997.8661060000002
-335749.44444444444,1576,3,3,-0.003606,24.6944,-0.866357,29961.011787000003
-335400.47222222225,147,3,2,-0.005435,28.0135,-20.6767,3979.8628850000005
-335400.47222222225,80,3,3,-0.003606,24.6944,-0.866357,1951.607243
-335182.05555555556,141,1,1,0.005245,8.4154,64.54628,1355.393525
-335182.05555555556,56,1,2,-0.002817,22.3117,-7.48475,1233.1363379999998
-335182.02777777775,177,1,3,0.002895,10.5845,33.544,1997.697955
-334951.02777777775,90,1,1,0.005245,8.4154,64.54628,864.41678
-334850.3333333333,170,3,1,-0.002714,23.1905,0.891068,3864.841468
-334280.3611111111,30,1,2,-0.002817,22.3117,-7.48475,659.33095
-334124.0,24,3,2,-0.005435,28.0135,-20.6767,648.5167400000001
-334124.0,139,3,1,-0.002714,23.1905,0.891068,3171.9333739999997
-333615.44444444444,59,1,1,0.005245,8.4154,64.54628,579.312725
-333412.75,41,1,2,-0.002817,22.3117,-7.48475,902.559573
-333222.3888888889,19,3,3,-0.003606,24.6944,-0.866357,467.0254770000001
-332968.3888888889,104,1,3,0.002895,10.5845,33.544,1165.64432
-332968.3611111111,35,1,2,-0.002817,22.3117,-7.48475,769.973925
-332580.44444444444,46,3,2,-0.005435,28.0135,-20.6767,1256.4438400000001
-332465.27777777775,313,4,2,0.001654,16.4206,-43.19642,5258.492106
-332240.77777777775,38,1,1,0.005245,8.4154,64.54628,391.90526
-331755.3611111111,59,1,1,0.005245,8.4154,64.54628,579.312725
-331624.0,351,4,1,0.00306,12.1257,37.1393,4670.25506
-331610.77777777775,860,4,1,0.00306,12.1257,37.1393,12728.417300000001
-331382.30555555556,49,3,2,-0.005435,28.0135,-20.6767,1338.935365
-331344.97222222225,1780,3,2,-0.005435,28.0135,-20.6767,32623.099299999998
-331344.94444444444,1633,3,3,-0.003606,24.6944,-0.866357,30709.008309000004
-331344.8333333333,92,1,3,0.002895,10.5845,33.544,1031.8212800000001
-331344.8333333333,567,1,1,0.005245,8.4154,64.54628,6522.287884999999
-331344.80555555556,1034,3,1,-0.002714,23.1905,0.891068,21078.178684
-331344.77777777775,32,1,2,-0.002817,22.3117,-7.48475,703.605042
-330495.47222222225,676,2,2,0.004184,11.7314,29.3111,9871.725084000002
-330303.25,1677,1,1,0.005245,8.4154,64.54628,28927.837684999995
-330265.6666666667,31,3,2,-0.005435,28.0135,-20.6767,842.518765
-329817.8611111111,117,2,1,0.006566,6.6033,84.98722,947.455294
-329766.22222222225,1749,2,3,0.004798,9.72422,47.9505,31732.698078
-329766.22222222225,1709,2,1,0.006566,6.6033,84.98722,30547.218365999997
-329766.22222222225,1652,2,2,0.004184,11.7314,29.3111,30828.155036000004
-329315.1666666667,129,4,1,0.00306,12.1257,37.1393,1652.2760600000001
-329283.05555555556,1827,4,3,0.002252,12.9039,14.2497,31106.691108
-329283.02777777775,1534,3,3,-0.003606,24.6944,-0.866357,29394.862707000004
-329283.02777777775,1552,3,1,-0.002714,23.1905,0.891068,29455.324412000005
-329283.0,1482,3,2,-0.005435,28.0135,-20.6767,29558.30936
-329282.9166666667,53,2,3,0.004798,9.72422,47.9505,576.8117420000001
-329282.8888888889,140,4,2,0.001654,16.4206,-43.19642,2288.10598
-329273.5,36,2,1,0.006566,6.6033,84.98722,331.215556
-328896.3333333333,78,4,3,0.002252,12.9039,14.2497,1034.455068
-328581.27777777775,1696,2,2,0.004184,11.7314,29.3111,31960.690044000003
-328581.1111111111,69,2,1,0.006566,6.6033,84.98722,571.875646
-328371.8611111111,47,2,3,0.004798,9.72422,47.9505,515.5876220000001
-328311.97222222225,1371,4,1,0.00306,12.1257,37.1393,22413.17546
-328265.1388888889,68,1,2,-0.002817,22.3117,-7.48475,1496.6850419999996
-327965.0,70,4,1,0.00306,12.1257,37.1393,900.9323
-327875.3333333333,1857,1,1,0.005245,8.4154,64.54628,33779.059085
-327875.19444444444,77,3,3,-0.003606,24.6944,-0.866357,1879.222469
-327875.19444444444,49,1,2,-0.002817,22.3117,-7.48475,1079.0249329999997
-327875.19444444444,34,3,2,-0.005435,28.0135,-20.6767,925.49944
-327875.1388888889,25,3,1,-0.002714,23.1905,0.891068,578.9573180000001
-327721.1388888889,46,1,1,0.005245,8.4154,64.54628,462.7531
-327241.75,1522,3,1,-0.002714,23.1905,0.891068,29009.894492
-327241.6388888889,110,1,2,-0.002817,22.3117,-7.48475,2412.7165499999996
-327241.6388888889,626,3,3,-0.003606,24.6944,-0.866357,14044.723187
-326998.5,1764,3,3,-0.003606,24.6944,-0.866357,32339.279467000004
-326998.3333333333,144,3,2,-0.005435,28.0135,-20.6767,3900.56714
-326998.30555555556,766,1,1,0.005245,8.4154,64.54628,9588.2779
-326998.30555555556,28,3,1,-0.002714,23.1905,0.891068,648.097292
-326771.97222222225,38,3,1,-0.002714,23.1905,0.891068,878.211052
-326771.97222222225,36,4,3,0.002252,12.9039,14.2497,481.708692
-326771.94444444444,698,4,1,0.00306,12.1257,37.1393,9991.722140000002
-326758.27777777775,622,4,2,0.001654,16.4206,-43.19642,10810.322916
-326558.8611111111,37,2,2,0.004184,11.7314,29.3111,469.100796
-326244.8611111111,1438,4,1,0.00306,12.1257,37.1393,23801.498539999997
-326222.3611111111,54,2,1,0.006566,6.6033,84.98722,460.71187599999996
-326210.55555555556,1726,4,3,0.002252,12.9039,14.2497,28995.260252000004
-326210.44444444444,141,2,1,0.006566,6.6033,84.98722,1146.591166
-326210.4166666667,20,3,2,-0.005435,28.0135,-20.6767,537.4193
-326210.4166666667,319,3,1,-0.002714,23.1905,0.891068,7122.481214
-325922.25,50,2,1,0.006566,6.6033,84.98722,431.56722
-325553.30555555556,34,2,1,0.006566,6.6033,84.98722,317.089716
-325507.6111111111,85,1,2,-0.002817,22.3117,-7.48475,1868.6569249999998
-325506.52777777775,128,4,2,0.001654,16.4206,-43.19642,2085.7395159999996
-325506.47222222225,34,4,3,0.002252,12.9039,14.2497,455.585612
-325334.4166666667,19,3,2,-0.005435,28.0135,-20.6767,509.61776499999996
-325255.5,84,3,1,-0.002714,23.1905,0.891068,1929.743084
-325039.9166666667,45,2,3,0.004798,9.72422,47.9505,495.25635000000005
-324850.44444444444,37,3,2,-0.005435,28.0135,-20.6767,1008.3822850000001
-324693.0,145,1,3,0.002895,10.5845,33.544,1629.1638750000002
-324692.97222222225,358,2,1,0.006566,6.6033,84.98722,3290.493444
-324564.30555555556,19,3,2,-0.005435,28.0135,-20.6767,509.61776499999996
-324459.72222222225,1835,1,1,0.005245,8.4154,64.54628,33167.900405
-324459.69444444444,1731,1,2,-0.002817,22.3117,-7.48475,30173.319013
-324459.5833333333,40,3,1,-0.002714,23.1905,0.891068,924.168668
-324459.55555555556,292,1,3,0.002895,10.5845,33.544,3371.05728
-324123.52777777775,89,1,1,0.005245,8.4154,64.54628,855.062525
-324123.5,38,1,2,-0.002817,22.3117,-7.48475,836.2921019999999
-324093.0833333333,91,2,3,0.004798,9.72422,47.9505,972.5867580000001
-323979.44444444444,61,4,1,0.00306,12.1257,37.1393,788.19326
-323979.44444444444,49,1,1,0.005245,8.4154,64.54628,489.49412500000005
-323717.44444444444,143,3,1,-0.002714,23.1905,0.891068,3261.633982
-323356.8888888889,88,2,2,0.004184,11.7314,29.3111,1094.075196
-323356.6111111111,27,1,2,-0.002817,22.3117,-7.48475,592.877557
-323345.02777777775,500,3,3,-0.003606,24.6944,-0.866357,11444.833643
-322956.75,736,4,3,0.002252,12.9039,14.2497,10731.419491999999
-322409.8333333333,39,2,3,0.004798,9.72422,47.9505,434.492838
-322135.52777777775,1802,2,1,0.006566,6.6033,84.98722,33305.275284
-322135.5,1793,1,1,0.005245,8.4154,64.54628,32015.241485
-322135.5,1952,1,3,0.002895,10.5845,33.544,31725.31808
-322135.3888888889,89,4,2,0.001654,16.4206,-43.19642,1431.338314
-322135.3333333333,111,2,2,0.004184,11.7314,29.3111,1383.047564
-322135.3333333333,122,1,2,-0.002817,22.3117,-7.48475,2672.6144219999996
-322134.1111111111,130,2,1,0.006566,6.6033,84.98722,1054.38162
-321567.44444444444,1700,4,2,0.001654,16.4206,-43.19642,32651.88358
-321567.44444444444,1787,4,3,0.002252,12.9039,14.2497,30264.985988
-321567.3888888889,1525,3,3,-0.003606,24.6944,-0.866357,29271.889893
-321567.30555555556,39,1,3,0.002895,10.5845,33.544,450.742795
-321567.30555555556,85,2,3,0.004798,9.72422,47.9505,909.1747500000001
-321567.30555555556,361,3,1,-0.002714,23.1905,0.891068,8018.970374
-321567.30555555556,145,3,2,-0.005435,28.0135,-20.6767,3927.009925
-321567.27777777775,394,2,2,0.004184,11.7314,29.3111,5300.990124000001
-321567.27777777775,716,4,1,0.00306,12.1257,37.1393,10287.86786
-321307.0,69,4,3,0.002252,12.9039,14.2497,915.340572
-321306.97222222225,1349,1,3,0.002895,10.5845,33.544,19580.358395000003
-321306.97222222225,147,2,1,0.006566,6.6033,84.98722,1197.557014
-321153.94444444444,516,4,3,0.002252,12.9039,14.2497,7272.270612
-320807.8888888889,20,3,3,-0.003606,24.6944,-0.866357,491.579243
-320774.1666666667,59,4,1,0.00306,12.1257,37.1393,763.2074600000001
-320541.1111111111,60,2,1,0.006566,6.6033,84.98722,504.82282
-320425.6666666667,33,3,2,-0.005435,28.0135,-20.6767,897.850085
-320425.6388888889,666,3,3,-0.003606,24.6944,-0.866357,14846.141107000001
-320218.94444444444,548,2,2,0.004184,11.7314,29.3111,7714.590236
-320123.8333333333,134,3,2,-0.005435,28.0135,-20.6767,3635.5414400000004
-320123.75,22,3,1,-0.002714,23.1905,0.891068,509.76849200000004
-320105.1666666667,49,4,1,0.00306,12.1257,37.1393,638.6456600000001
-319918.4166666667,1485,2,3,0.004798,9.72422,47.9505,25069.086750000002
-319816.44444444444,1383,4,1,0.00306,12.1257,37.1393,22659.81074
-319730.0,33,2,3,0.004798,9.72422,47.9505,374.074782
-319729.94444444444,80,1,3,0.002895,10.5845,33.544,898.832
-319212.77777777775,17,3,1,-0.002714,23.1905,0.891068,394.345222
-318784.25,105,3,3,-0.003606,24.6944,-0.866357,2552.289493
-318387.97222222225,25,3,3,-0.003606,24.6944,-0.866357,614.239893
-318301.27777777775,317,2,1,0.006566,6.6033,84.98722,2838.044094
-318185.6388888889,41,1,2,-0.002817,22.3117,-7.48475,902.559573
-318152.0,29,1,2,-0.002817,22.3117,-7.48475,637.1854529999999
-318152.0,1363,1,1,0.005245,8.4154,64.54628,21278.734884999998
-318151.97222222225,167,1,3,0.002895,10.5845,33.544,1881.8941550000002
-318054.8611111111,111,1,3,0.002895,10.5845,33.544,1244.092795
-318054.8611111111,81,3,2,-0.005435,28.0135,-20.6767,2212.757765
-318054.80555555556,36,2,1,0.006566,6.6033,84.98722,331.215556
-317223.1111111111,1790,2,2,0.004184,11.7314,29.3111,34434.4715
-317223.0833333333,1766,2,3,0.004798,9.72422,47.9505,32184.714308000002
-317222.9166666667,890,4,2,0.001654,16.4206,-43.19642,15881.270980000001
-317222.8888888889,33,2,1,0.006566,6.6033,84.98722,310.046494
-317149.75,125,1,3,0.002895,10.5845,33.544,1401.840875
-316956.0,1496,3,2,-0.005435,28.0135,-20.6767,29723.902340000004
-316955.8888888889,40,1,3,0.002895,10.5845,33.544,461.556
-316955.8888888889,148,1,1,0.005245,8.4154,64.54628,1424.91196
-316955.8888888889,43,3,1,-0.002714,23.1905,0.891068,993.064382
-316955.8611111111,92,4,3,0.002252,12.9039,14.2497,1220.469428
-316955.8611111111,1044,3,3,-0.003606,24.6944,-0.866357,21849.778027
-316920.0,159,2,1,0.006566,6.6033,84.98722,1300.906966
-316750.1666666667,100,4,1,0.00306,12.1257,37.1393,1280.3093
-316497.77777777775,26,1,2,-0.002817,22.3117,-7.48475,570.715158
-316242.1666666667,50,2,1,0.006566,6.6033,84.98722,431.56722
-316109.52777777775,1422,1,2,-0.002817,22.3117,-7.48475,26023.542021999998
-316109.5,33,1,3,0.002895,10.5845,33.544,385.98515499999996
-315744.6666666667,101,1,3,0.002895,10.5845,33.544,1132.1103950000002
-315660.47222222225,160,2,1,0.006566,6.6033,84.98722,1309.60482
-315586.5,22,3,2,-0.005435,28.0135,-20.6767,592.98976
-315524.4166666667,71,2,3,0.004798,9.72422,47.9505,762.5568380000001
-314716.3888888889,19,3,1,-0.002714,23.1905,0.891068,440.530814
-314470.77777777775,1655,4,2,0.001654,16.4206,-43.19642,31663.24393
-314470.6388888889,114,2,1,0.006566,6.6033,84.98722,923.095156
-314470.6388888889,592,4,1,0.00306,12.1257,37.1393,8287.97354
-314470.6111111111,31,1,2,-0.002817,22.3117,-7.48475,681.470813
-314470.6111111111,225,2,2,0.004184,11.7314,29.3111,2880.6911
-314432.55555555556,116,4,1,0.00306,12.1257,37.1393,1484.89586
-314432.55555555556,24,3,1,-0.002714,23.1905,0.891068,555.899804
-314350.97222222225,54,3,1,-0.002714,23.1905,0.891068,1245.264044
-313950.05555555556,1717,4,3,0.002252,12.9039,14.2497,28809.342428
-313922.72222222225,82,4,1,0.00306,12.1257,37.1393,1052.02214
-313814.52777777775,17,3,1,-0.002714,23.1905,0.891068,394.345222
-313770.0,19,3,2,-0.005435,28.0135,-20.6767,509.61776499999996
-313549.0,42,1,2,-0.002817,22.3117,-7.48475,924.6374619999999
-313343.30555555556,1987,4,3,0.002252,12.9039,14.2497,34545.575588
-313343.27777777775,1642,3,1,-0.002714,23.1905,0.891068,30762.302972
-313343.1666666667,399,4,2,0.001654,16.4206,-43.19642,6771.941434
-313203.97222222225,59,2,1,0.006566,6.6033,84.98722,497.43816599999997
-313127.0833333333,50,1,2,-0.002817,22.3117,-7.48475,1101.0577499999997
-313039.75,419,2,1,0.006566,6.6033,84.98722,4004.503446
-312999.0,128,4,1,0.00306,12.1257,37.1393,1639.36394
-312731.69444444444,152,2,1,0.006566,6.6033,84.98722,1240.389684
-312345.1388888889,66,1,2,-0.002817,22.3117,-7.48475,1452.8165979999997
-311962.97222222225,184,4,1,0.00306,12.1257,37.1393,2371.86746
-311900.5,241,4,1,0.00306,12.1257,37.1393,3137.16086
-311736.05555555556,138,1,1,0.005245,8.4154,64.54628,1325.75726
-311098.02777777775,33,1,1,0.005245,8.4154,64.54628,347.96628499999997
-310965.80555555556,238,1,1,0.005245,8.4154,64.54628,2364.50926
-310965.77777777775,39,1,2,-0.002817,22.3117,-7.48475,858.386893
-310963.8888888889,1534,4,1,0.00306,12.1257,37.1393,25838.620460000002
-310963.80555555556,118,4,2,0.001654,16.4206,-43.19642,1917.464676
-310833.94444444444,44,3,3,-0.003606,24.6944,-0.866357,1078.7060270000002
-310525.3333333333,1867,4,3,0.002252,12.9039,14.2497,31955.602628
-310329.1388888889,1748,3,2,-0.005435,28.0135,-20.6767,32340.25706
-310329.1111111111,1706,3,1,-0.002714,23.1905,0.891068,31664.960764000003
-310329.0833333333,1662,4,1,0.00306,12.1257,37.1393,28642.51934
-310328.97222222225,44,1,1,0.005245,8.4154,64.54628,444.9782
-310328.97222222225,128,2,3,0.004798,9.72422,47.9505,1371.261092
-310328.97222222225,81,4,3,0.002252,12.9039,14.2497,1074.240972
-310328.97222222225,197,3,3,-0.003606,24.6944,-0.866357,4723.985189
-310328.94444444444,155,1,2,-0.002817,22.3117,-7.48475,3383.1503249999996
-310328.94444444444,421,1,3,0.002895,10.5845,33.544,5002.731194999999
-309910.69444444444,56,1,2,-0.002817,22.3117,-7.48475,1233.1363379999998
-309655.1388888889,1426,4,2,0.001654,16.4206,-43.19642,26735.948484
-309584.0,66,4,1,0.00306,12.1257,37.1393,850.76486
-309420.6388888889,58,2,1,0.006566,6.6033,84.98722,490.066644
-308246.69444444444,40,4,2,0.001654,16.4206,-43.19642,616.27398
-308138.4166666667,25,1,1,0.005245,8.4154,64.54628,278.20940499999995
-308109.22222222225,31,2,2,0.004184,11.7314,29.3111,397.00532400000003
-307824.1388888889,17,3,1,-0.002714,23.1905,0.891068,394.345222
-307695.9166666667,1594,2,2,0.004184,11.7314,29.3111,29360.020524
-307602.3611111111,38,2,1,0.006566,6.6033,84.98722,345.39392399999997
-307255.8611111111,200,1,3,0.002895,10.5845,33.544,2266.244
-307228.8333333333,56,1,3,0.002895,10.5845,33.544,635.3547199999999
-307175.52777777775,34,4,2,0.001654,16.4206,-43.19642,517.016004
-307087.72222222225,46,1,3,0.002895,10.5845,33.544,526.55682
-306784.5,333,4,2,0.001654,16.4206,-43.19642,5608.273786
-306784.5,374,4,3,0.002252,12.9039,14.2497,5155.3090520000005
-306642.25,262,2,1,0.006566,6.6033,84.98722,2265.7683239999997
-306642.22222222225,321,2,3,0.004798,9.72422,47.9505,3663.8158380000004
-306565.77777777775,1641,2,2,0.004184,11.7314,29.3111,30547.552603999997
-306163.4166666667,1781,4,3,0.002252,12.9039,14.2497,30139.351772
-306163.3333333333,33,1,1,0.005245,8.4154,64.54628,347.96628499999997
-306163.3333333333,55,4,2,0.001654,16.4206,-43.19642,864.93993
-306163.30555555556,88,2,1,0.006566,6.6033,84.98722,716.924724
-306163.30555555556,22,3,2,-0.005435,28.0135,-20.6767,592.98976
-306163.27777777775,461,3,1,-0.002714,23.1905,0.891068,10114.929574000002
-306070.6666666667,56,2,1,0.006566,6.6033,84.98722,475.362996
-306070.6388888889,69,1,3,0.002895,10.5845,33.544,777.657595
-305975.47222222225,19,3,2,-0.005435,28.0135,-20.6767,509.61776499999996
-305933.30555555556,72,1,3,0.002895,10.5845,33.544,810.6356800000001
-305933.27777777775,37,1,2,-0.002817,22.3117,-7.48475,814.1916769999999
-305680.72222222225,119,2,1,0.006566,6.6033,84.98722,963.761046
-305417.77777777775,136,2,3,0.004798,9.72422,47.9505,1459.188228
-305376.52777777775,32,2,3,0.004798,9.72422,47.9505,364.038692
-305192.72222222225,24,3,3,-0.003606,24.6944,-0.866357,589.7221870000001
-305095.4166666667,49,3,2,-0.005435,28.0135,-20.6767,1338.935365
-305095.3888888889,98,3,3,-0.003606,24.6944,-0.866357,2384.5528190000005
-304871.47222222225,1697,2,2,0.004184,11.7314,29.3111,31986.617756000003
-304871.47222222225,1882,2,3,0.004798,9.72422,47.9505,35343.083892
-304871.30555555556,42,3,2,-0.005435,28.0135,-20.6767,1146.30296
