tus,dau,det,typ,erg,adr,keV,st,dt,flag
7.336042,4,3,0,105,12,1499.2001,3.6640002727508545,445.0,False
7.336117,2,1,0,58,4,523.9828,2.239828109741211,222.0,False
7.336154,2,3,0,44,6,530.8048,1.3080480098724365,557.0,False
7.336154,1,3,0,54,3,656.5867,2.2526936531066895,556.0,False
7.336224,4,2,0,63,11,1027.1218,1.1084872484207153,627.0,False
7.336374999999999,1,2,0,863,2,17077.6693,17.83106803894043,777.0,False
7.336374999999999,3,3,0,1694,9,31399.3884,20.119510650634766,789.0,False
7.336374999999999,1,1,0,1953,1,36156.9202,29.313840866088867,1175.0,False
7.336535,3,2,0,19,8,544.0009,0.0880018025636673,937.0,False
7.336551,3,2,0,965,8,22895.4381,19.0,16.0,False
7.336551,3,1,0,1279,7,26049.1022,17.83928108215332,953.0,False
7.3368649999999995,3,1,0,16,7,412.8292,0.1282919943332672,314.0,False
7.336882,3,3,0,135,9,3555.1729,5.0,507.0,False
7.336904,4,1,0,34,10,509.9965,1.03998601436615,1307.0,False
7.336958,2,1,0,54,4,491.3348,1.8266960382461548,841.0,False
7.336965999999999,2,2,0,43,5,587.069,1.522413969039917,1368.0,False
7.337079999999999,2,1,0,45,4,418.5905,0.3718099892139435,122.0,False
7.337228,4,3,0,1738,12,29363.3942,24.49071502685547,1186.0,False
7.33734,4,3,0,34,12,499.5564,0.9955639839172363,112.0,False
7.337352,2,1,0,116,4,1019.3144,7.103010177612305,272.0,False
7.337613999999999,3,3,0,44,9,1170.8768,1.1139178276062012,732.0,False
7.337886,3,3,0,32,9,850.2162,0.7004324197769165,272.0,False
7.337928,3,3,0,376,9,9465.1664,14.144266128540039,42.0,False
7.3379769999999995,2,1,0,38,4,362.6948,0.0,625.0,False
7.338140999999999,3,1,0,82,7,2101.9968,2.4693291187286377,1276.0,False
7.338286999999999,3,2,0,34,8,995.216,0.9904320240020752,1736.0,False
7.338286999999999,1,1,0,31,1,324.659,0.0,1912.0,False
7.33829,4,1,0,32,10,481.2877,0.8128769993782043,1386.0,False
7.338604,1,2,0,26,2,565.8321,1.1316641569137573,2229.0,False
7.338693,3,3,0,46,9,1224.1787,1.1494524478912354,765.0,False
7.338845999999999,2,3,0,346,6,3370.4232,12.481693267822266,2692.0,False
7.338864,4,1,0,137,10,2009.3383,5.691568851470947,574.0,False
7.3388789999999995,1,2,0,46,2,1005.544,2.0036959648132324,275.0,False
7.338983,4,2,0,63,11,1027.1218,1.1084872484207153,2759.0,False
7.3390379999999995,1,2,0,90,2,1965.1266,2.6434178352355957,159.0,False
7.3390379999999995,4,1,0,1530,10,26302.5744,22.04205894470215,174.0,False
7.339131999999999,1,3,0,26,3,331.7693,0.0,2978.0,False
7.339188,4,2,0,69,11,1132.7965,1.5311859846115112,205.0,False
7.339232,2,1,0,86,4,757.9844,4.579843997955322,1255.0,False
7.33937,3,2,0,57,8,1681.0205,1.454013705253601,1083.0,False
7.339473,2,1,0,100,4,878.572,5.785719871520996,241.0,False
7.339535,3,3,0,63,9,1675.6121,1.4504081010818481,842.0,False
7.339608,2,1,0,38,4,362.6948,0.0,135.0,False
7.339659999999999,2,3,0,34,6,457.092,0.5709199905395508,814.0,False
7.339697,3,1,0,72,7,1848.5397,2.1313862800598145,1556.0,False
7.339752,2,2,0,1591,5,29483.6098,23.0,2786.0,False
7.339925,3,3,0,86,9,2281.7244,1.854482889175415,390.0,False
7.340049,4,3,0,148,12,2113.2015,5.710671901702881,2709.0,False
7.34023,2,1,0,58,4,523.9828,2.239828109741211,622.0,False
7.340345,2,1,0,37,4,354.7585,0.0,115.0,False
7.340452,1,3,0,42,3,516.9004,1.135203242301941,1320.0,False
7.340559,3,3,0,87,9,2307.9557,1.8719704151153564,634.0,False
7.3406649999999996,2,1,0,104,4,913.4648,6.134647846221924,320.0,False
7.340685,3,1,0,21,7,542.1458,1.0,988.0,False
7.340713,1,1,0,275,1,2724.4951,11.897980690002441,2426.0,False
7.3408489999999995,2,1,0,1357,4,21451.2625,23.0,184.0,False
7.3408489999999995,2,2,0,1605,5,29827.4778,23.0,1097.0,False
7.340866999999999,4,1,0,147,10,2157.083,6.085554599761963,1829.0,False
7.340902,2,1,0,37,4,354.7585,0.0,53.0,False
7.340966,3,2,0,28,8,815.1043,0.6302086114883423,1596.0,False
7.341253,3,3,0,17,9,447.3431,0.0,694.0,False
7.341289,4,3,0,114,12,1627.1762,4.090587139129639,1240.0,False
7.341415,2,3,0,51,6,583.1785,1.831784963607788,1755.0,False
7.341576,3,3,0,19,9,501.191,0.0023819999769330025,323.0,False
7.341581,4,1,0,73,10,1072.8987,3.194396495819092,714.0,False
7.341673999999999,1,3,0,29,3,366.3842,0.0,1222.0,False
7.341743999999999,4,2,0,235,11,4086.0434,13.0,2556.0,False
7.342021,1,3,0,45,3,551.7546,1.414036750793457,347.0,False
7.342083,2,2,0,40,5,548.6284,1.2917704582214355,1234.0,False
7.342192,1,1,0,28,1,299.0423,0.0,1479.0,False
7.342423999999999,1,2,0,76,2,1660.9657,2.440643787384033,3386.0,False
7.342446,2,3,0,59,6,643.8156,2.4381558895111084,1031.0,False
7.342478,1,1,0,58,1,559.4607,1.2378427982330322,286.0,False
7.342496,4,3,0,66,12,947.9148,1.8958295583724976,1207.0,False
7.342531,4,2,0,243,11,4229.8106,13.0,787.0,False
7.342531,3,1,0,32,7,825.8636,1.0,1846.0,False
7.342531,4,3,0,1336,12,21637.4873,23.0,35.0,False
7.342531,3,2,0,1103,8,25119.0354,19.0,1565.0,False
7.342654,2,1,0,66,4,589.8644,2.898643970489502,1752.0,False
7.3427109999999995,4,2,0,59,11,956.7134,0.9134268164634705,180.0,False
7.342722,1,2,0,56,2,1224.5707,2.1497137546539307,298.0,False
7.342734,4,1,0,88,10,1290.9604,3.7758944034576416,1153.0,False
7.342752,2,1,0,72,4,639.788,3.3978800773620605,98.0,False
7.3429969999999996,3,2,0,570,8,15071.365,17.028545379638672,466.0,False
7.343082,4,2,0,38,11,587.6134,0.17522679269313812,371.0,False
7.343197,4,2,0,41,11,640.286,0.28057199716567993,115.0,False
7.343197,2,2,0,192,5,2581.7603,9.327041625976562,1114.0,False
7.343233,4,3,0,79,12,1131.0847,2.4369490146636963,702.0,False
7.343411,3,1,0,23,7,593.8105,1.0,880.0,False
7.34345,2,1,0,1655,4,29155.1585,24.324127197265625,698.0,False
7.34345,1,3,0,60,3,726.6992,2.813593626022339,1429.0,False
7.343718,1,1,0,195,1,1868.7967,7.633582592010498,1240.0,False
7.343813,3,3,0,30,9,796.6312,0.5932623744010925,2237.0,False
7.343878,3,1,0,1538,7,29562.3315,19.0,467.0,False
7.343916,1,1,0,22,1,248.0924,0.0,198.0,False
7.343983,4,2,0,39,11,605.1688,0.2103375941514969,786.0,False
7.343996,3,1,0,186,7,4685.4991,7.0,118.0,False
7.344028,1,3,0,96,3,1151.1451,5.201526641845703,578.0,False
7.344079,2,3,0,73,6,751.9358,3.519357919692993,1633.0,False
7.344170999999999,1,1,0,26,1,282.017,0.0,255.0,False
7.3442039999999995,3,3,0,418,9,10435.0401,15.348031997680664,391.0,False
7.344329,4,2,0,1116,11,20715.2144,21.0,346.0,False
7.344329,2,2,0,1683,5,31770.3964,23.708158493041992,1132.0,False
7.3443309999999995,1,3,0,31,3,389.4856,0.0,303.0,False
7.344342999999999,2,1,0,35,4,338.9225,0.0,893.0,False
7.34459,3,2,0,17,8,483.6033,0.0,1593.0,False
7.344609999999999,1,1,0,26,1,282.017,0.0,439.0,False
7.344641,3,1,0,16,7,412.8292,0.1282919943332672,645.0,False
7.344905,1,3,0,65,3,785.2634,3.28210711479187,574.0,False
7.344976,1,2,0,41,2,895.8233,1.7916465997695923,2254.0,False
7.345025,4,3,0,38,12,555.405,1.1108100414276123,1792.0,False
7.345154,3,3,0,16,9,420.404,0.0,950.0,False
7.3451889999999995,2,2,0,61,5,819.1394,2.9148364067077637,860.0,False
7.345212999999999,3,3,0,36,9,957.2648,0.9145296216011047,59.0,False
7.345237,1,1,0,24,1,265.0337,0.0,627.0,False
7.3452649999999995,2,1,0,155,4,1375.4585,9.002445220947266,922.0,False
7.345269,3,1,0,22,7,567.9825,1.0,628.0,False
7.345304,3,2,0,1646,8,31305.0717,20.566085815429688,714.0,False
7.345304,3,1,0,1581,7,30088.1589,19.070528030395508,35.0,False
7.345304,4,2,0,212,11,3673.4512,11.693804740905762,975.0,False
7.345304,1,1,0,66,1,630.5014,1.522005558013916,67.0,False
7.345304,4,3,0,41,12,597.3283,1.1946566104888916,279.0,False
7.345304,3,3,0,1379,9,27754.2446,19.0,91.0,False
7.345304,1,3,0,536,3,6861.1606,15.0,399.0,False
7.34534,2,2,0,40,5,548.6284,1.2917704582214355,151.0,False
7.345422,1,2,0,94,2,2051.8307,2.7012205123901367,446.0,False
7.345738,4,2,0,71,11,1168.0379,1.6721515655517578,434.0,False
7.345882,3,3,0,54,9,1436.9819,1.2913212776184082,578.0,False
7.345979,4,2,0,84,11,1397.3096,2.589238405227661,241.0,False
7.346127,4,3,0,98,12,1399.8592,3.3328640460968018,823.0,False
7.346158,1,3,0,26,3,331.7693,0.0,854.0,False
7.346216,3,3,0,1481,9,29044.4018,19.0,334.0,False
7.34636,3,3,0,24,9,635.6336,0.27126720547676086,144.0,False
7.346362,2,3,0,61,6,659.1051,2.5910511016845703,2283.0,False
7.346384,1,3,0,21,3,274.1778,0.0,226.0,False
7.3463899999999995,3,1,0,17,7,438.7102,0.38710200786590576,1086.0,False
7.346391,3,2,0,86,8,2535.2771,2.0,1087.0,False
7.346397,3,1,0,34,7,877.3336,1.0,7.0,False
7.346405,3,1,0,302,7,7454.1973,10.816789627075195,8.0,False
7.346405,4,3,0,34,12,499.5564,0.9955639839172363,278.0,False
7.346424,3,3,0,62,9,1649.1381,1.4327586889266968,64.0,False
7.346435,4,2,0,77,11,1273.8121,2.0952484607696533,456.0,False
7.346496999999999,2,3,0,236,6,2198.6128,9.995375633239746,135.0,False
7.3465549999999995,4,3,0,61,12,877.6224,1.7552448511123657,150.0,False
7.34662,4,1,0,63,10,928.0059,2.7120234966278076,3886.0,False
7.34662,4,2,0,102,11,1715.3407,3.8613626956939697,185.0,False
7.3467199999999995,1,3,0,40,3,493.6892,0.9368919730186462,336.0,False
7.346797,3,2,0,26,8,754.9562,0.509912371635437,406.0,False
7.346835,2,2,0,34,5,471.9509,0.7195090055465698,1495.0,False
7.346938,2,3,0,44,6,530.8048,1.3080480098724365,441.0,False
7.347036999999999,2,1,0,92,4,809.372,5.093719959259033,1768.0,False
7.3470699999999995,3,3,0,23,9,608.7653,0.21753059327602386,646.0,False
7.347128,3,3,0,19,9,501.191,0.0023819999769330025,58.0,False
7.347294,2,3,0,36,6,471.7304,0.717303991317749,356.0,False
7.347335999999999,3,1,0,20,7,516.3002,1.0,931.0,False
7.347397,2,3,0,89,6,878.627,4.7862701416015625,103.0,False
7.347409,3,2,0,46,8,1353.9421,1.2359614372253418,612.0,False
7.347409,2,2,0,1588,5,29410.1163,23.0,574.0,False
7.347409,4,1,0,75,10,1101.9235,3.2717959880828857,789.0,False
7.347411,1,1,0,23,1,256.5578,0.0,2107.0,False
7.347567,3,3,0,40,9,1064.1517,1.0427677631378174,439.0,False
7.347575,2,2,0,263,5,3591.2007,11.364802360534668,166.0,False
7.347655,3,3,0,40,9,1064.1517,1.0427677631378174,88.0,False
7.347684,3,2,0,43,8,1264.4477,1.1762984991073608,275.0,False
7.3479909999999995,3,3,0,1436,9,28488.1808,19.0,336.0,False
7.348102,2,1,0,135,4,1190.5025,8.016013145446777,1065.0,False
7.348127,2,1,0,49,4,450.7993,1.0159859657287598,25.0,False
7.348154999999999,4,2,0,41,11,640.286,0.28057199716567993,1535.0,False
7.3481689999999995,3,3,0,38,9,1010.7285,1.0071523189544678,178.0,False
7.348208,4,1,0,57,10,841.2553,2.365021228790283,799.0,False
7.348212,2,2,0,45,5,612.7338,1.6764028072357178,637.0,False
7.348231999999999,4,3,0,43,12,625.2947,1.250589370727539,1677.0,False
7.348236,1,2,0,21,2,455.5587,0.5555869936943054,2814.0,False
7.348261,4,1,0,101,10,1480.6486,4.281729698181152,53.0,False
7.348275999999999,3,2,0,21,8,604.3432,0.20868639647960663,592.0,False
7.348303,4,3,0,37,12,541.4376,1.0828752517700195,71.0,False
7.348364999999999,3,1,0,93,7,2379.7776,2.8397035598754883,1029.0,False
7.348382,4,2,0,34,11,517.4122,0.03482440114021301,227.0,False
7.348449,1,3,0,57,3,691.6205,2.532963991165161,1729.0,False
7.348472,2,3,0,327,6,3156.7621,11.62704849243164,1075.0,False
7.34856,2,1,0,428,4,4388.0408,17.0,433.0,False
7.348612,2,1,0,33,4,323.1353,0.0,52.0,False
7.348672,2,2,0,36,5,497.4799,0.9747989773750305,460.0,False
7.348814,4,1,0,72,10,1058.392,3.1557118892669678,553.0,False
7.348815,2,1,0,103,4,904.7233,6.0472331047058105,203.0,False
7.348864,4,1,0,62,10,913.5379,2.654151678085327,50.0,False
7.348877,3,3,0,58,9,1543.1409,1.3620939254760742,708.0,False
7.348878,1,1,0,66,1,630.5014,1.522005558013916,1467.0,False
7.348964,4,3,0,1818,12,30968.4067,25.77472496032715,661.0,False
7.348965,4,2,0,55,11,886.3382,0.772676408290863,583.0,False
7.348993,2,3,0,350,6,3416.0035,12.664013862609863,521.0,False
7.349048,1,3,0,37,3,458.9098,0.5890979766845703,599.0,False
7.349114999999999,3,2,0,16,8,453.3836,0.0,839.0,False
7.34912,2,3,0,262,6,2461.3661,10.871220588684082,127.0,False
7.349127999999999,2,2,0,51,5,689.9095,2.1394569873809814,456.0,False
7.3492049999999995,2,1,0,41,4,386.5769,0.0,390.0,False
7.349212,1,1,0,21,1,239.6375,0.0,334.0,False
7.349428,1,1,0,51,1,497.8514,0.9785140156745911,216.0,False
7.349495,4,3,0,125,12,1783.9767,4.613255500793457,531.0,False
7.34952,1,1,0,38,1,384.7987,0.0,92.0,False
7.349538,4,3,0,67,12,961.9837,1.9239673614501953,43.0,False
7.349593,1,3,0,26,3,331.7693,0.0,545.0,False
7.349648,3,1,0,33,7,851.603,1.0,1283.0,False
7.349703,3,2,0,18,8,513.809,0.02761800028383732,588.0,False
7.34976,4,2,0,37,11,570.06,0.1401199996471405,795.0,False
7.350172,2,2,0,64,5,858.0555,3.1483330726623535,1044.0,False
7.3501769999999995,3,3,0,16,9,420.404,0.0,1300.0,False
7.350198,2,1,0,184,4,1652.3128,10.479001998901367,993.0,False
7.350198,1,3,0,1991,3,32619.6629,24.04786491394043,605.0,False
7.350282,4,3,0,36,12,527.4737,1.0549473762512207,744.0,False
7.350282,2,1,0,1866,4,35265.0644,27.212051391601562,84.0,False
7.350423,3,2,0,56,8,1651.3554,1.4342368841171265,720.0,False
7.350423,3,3,0,16,9,420.404,0.0,246.0,False
7.35048,1,1,0,33,1,341.7893,0.0,960.0,False
7.350549,4,1,0,80,10,1174.5529,3.4654743671417236,1685.0,False
7.350550999999999,1,1,0,55,1,532.9937,1.1319748163223267,71.0,False
7.3506979999999995,1,1,0,205,1,1972.0847,8.184452056884766,147.0,False
7.3506979999999995,1,2,0,27,2,587.8703,1.1757405996322632,2462.0,False
7.3506979999999995,1,3,0,173,3,2080.688,6.440917491912842,500.0,False
7.350765,4,1,0,45,10,668.1703,1.672681212425232,216.0,False
7.350765,2,2,0,311,5,4295.1964,14.180785179138184,593.0,False
7.350765,4,2,0,51,11,815.9961,0.6319922208786011,1005.0,False
7.35077,2,3,0,50,6,575.6575,1.7565749883651733,1650.0,False
7.350822,4,1,0,100,10,1466.0341,4.242757797241211,57.0,False
7.350889,4,1,0,126,10,1847.2643,5.259371280670166,67.0,False
7.350909,1,3,0,287,3,3511.1988,11.0,211.0,False
7.350909,3,3,0,1668,9,31136.5026,19.909202575683594,486.0,False
7.350969999999999,2,3,0,40,6,501.1634,1.0116339921951294,200.0,False
7.350981,2,1,0,165,4,1469.7665,9.50542163848877,699.0,False
7.350991,4,1,0,507,10,7732.5679,17.186054229736328,102.0,False
7.350991,4,3,0,1897,12,32575.3509,27.060279846191406,709.0,False
7.350991,3,1,0,116,7,2957.1324,3.0,1343.0,False
7.350991,4,2,0,205,11,3548.0972,11.192388534545898,226.0,False
7.3510729999999995,3,3,0,56,9,1490.0816,1.3267210721969604,164.0,False
7.351157,1,3,0,269,3,3281.019,11.0,248.0,False
7.351165,4,3,0,111,12,1584.486,3.948286771774292,174.0,False
7.351195,4,1,0,136,10,1994.5851,5.65222692489624,204.0,False
7.3512699999999995,2,1,0,46,4,426.6244,0.5324879884719849,289.0,False
7.351363999999999,1,3,0,90,3,1079.9552,5.106606960296631,207.0,False
7.351363999999999,2,2,0,1787,5,34432.3887,24.7729549407959,599.0,False
7.351363999999999,2,3,0,258,6,2420.3696,10.734565734863281,394.0,False
7.351363999999999,4,3,0,311,12,4499.4904,13.0,199.0,False
7.351363999999999,2,1,0,170,4,1517.378,9.75934886932373,94.0,False
7.351363999999999,1,2,0,23,2,499.6847,0.9968469738960266,666.0,False
7.3515939999999995,2,3,0,106,6,1016.8891,6.0562968254089355,230.0,False
7.351694,2,2,0,193,5,2595.7136,9.382854461669922,330.0,False
7.351826,2,1,0,33,4,323.1353,0.0,462.0,False
7.351945,3,1,0,19,7,490.4457,0.9044569730758667,954.0,False
7.352206,3,1,0,19,7,490.4457,0.9044569730758667,261.0,False
7.352213,3,1,0,36,7,928.7683,1.0,7.0,False
7.352277,4,3,0,48,12,695.2719,1.390543818473816,913.0,False
7.3523629999999995,3,2,0,62,8,1829.138,1.5527586936950684,1940.0,False
7.35251,4,2,0,46,11,728.1151,0.45623019337654114,1508.0,False
7.352564,1,3,0,31,3,389.4856,0.0,1200.0,False
7.35265,4,1,0,83,10,1218.1768,3.5818047523498535,1455.0,False
7.3526929999999995,4,1,0,31,10,466.9391,0.6693909764289856,43.0,False
7.352925,4,3,0,39,12,569.376,1.1387519836425781,648.0,False
7.353241,3,1,0,47,7,1211.0261,1.2813681364059448,1028.0,False
7.3532839999999995,3,2,0,19,8,544.0009,0.0880018025636673,921.0,False
7.353286,2,2,0,79,5,1053.6552,4.1788506507873535,1592.0,False
7.3533,4,3,0,121,12,1726.9093,4.423030853271484,375.0,False
7.353318,1,1,0,25,1,273.5201,0.0,2620.0,False
7.353395,1,1,0,44,1,436.7564,0.36756399273872375,77.0,False
7.3534,4,2,0,239,11,4157.9104,13.0,890.0,False
7.353489,4,1,0,101,10,1480.6486,4.281729698181152,796.0,False
7.353489,4,2,0,59,11,956.7134,0.9134268164634705,89.0,False
7.353558,3,1,0,94,7,2404.9773,2.873303174972534,317.0,False
7.353833,2,3,0,38,6,486.4208,0.8642079830169678,2239.0,False
7.3538749999999995,2,2,0,31,5,433.7141,0.3371410071849823,589.0,False
7.354035,1,1,0,21,1,239.6375,0.0,640.0,False
7.354057999999999,1,1,0,64,1,612.6782,1.45071280002594,23.0,False
7.3540659999999995,4,3,0,56,12,807.4175,1.6148350238800049,766.0,False
7.354248,4,2,0,722,11,13079.5464,21.0,759.0,False
7.354261,1,1,0,136,1,1280.7662,4.497419834136963,203.0,False
7.354261,3,3,0,46,9,1224.1787,1.1494524478912354,3188.0,False
7.3543009999999995,2,1,0,76,4,673.3144,3.7331440448760986,2475.0,False
7.354324999999999,2,3,0,77,6,783.2961,3.832961082458496,492.0,False
7.354369,3,1,0,18,7,464.5824,0.6458240151405334,811.0,False
7.354374,1,1,0,602,1,6920.7465,20.682985305786133,113.0,False
7.354392,2,1,0,55,4,499.4785,1.9895700216293335,91.0,False
7.354398,4,1,0,63,10,928.0059,2.7120234966278076,909.0,False
7.354461,1,1,0,1030,1,14109.2496,21.0,87.0,False
7.354464999999999,1,3,0,249,3,3027.1592,11.0,1901.0,False
7.354469,4,3,0,67,12,961.9837,1.9239673614501953,403.0,False
7.354515999999999,1,1,0,43,1,428.0705,0.2807050049304962,55.0,False
7.354527,1,1,0,28,1,299.0423,0.0,11.0,False
7.354533,3,3,0,28,9,743.0058,0.4860115945339203,272.0,False
7.354537,2,2,0,1102,5,18401.0693,21.0,662.0,False
7.354537,2,3,0,218,6,2021.8633,9.406210899353027,212.0,False
7.354537,1,3,0,187,3,2252.8732,6.670497417449951,72.0,False
7.354537,3,3,0,33,9,876.9935,0.7539870142936707,4.0,False
7.354537,2,1,0,73,4,648.1513,3.481513023376465,145.0,False
7.35455,4,2,0,574,11,10294.4297,19.235544204711914,302.0,False
7.35455,4,3,0,33,12,485.6029,0.8560289740562439,81.0,False
7.354581,4,3,0,84,12,1201.6923,2.6723077297210693,31.0,False
7.354604,4,1,0,41,10,610.5986,1.4423943758010864,206.0,False
7.354629,2,1,0,72,4,639.788,3.3978800773620605,92.0,False
7.354804,3,2,0,19,8,544.0009,0.0880018025636673,1520.0,False
7.354806,3,3,0,699,9,16465.1498,17.0,269.0,False
7.354806,1,3,0,34,3,424.1753,0.2417529970407486,269.0,False
7.354907,1,1,0,21,1,239.6375,0.0,380.0,False
7.354969,4,3,0,426,12,6239.0479,17.0,388.0,False
7.355061999999999,1,2,0,29,2,631.9299,1.263859748840332,3698.0,False
7.355093999999999,4,3,0,197,12,2820.7711,7.0,125.0,False
7.355093999999999,3,1,0,23,7,593.8105,1.0,725.0,False
7.355125,3,1,0,99,7,2530.8431,3.0,31.0,False
7.355186,3,3,0,16,9,420.404,0.0,380.0,False
7.355191,2,3,0,32,6,442.5057,0.42505699396133423,654.0,False
7.355264,1,1,0,42,1,419.3951,0.19395099580287933,357.0,False
7.355306,2,1,0,47,4,434.6705,0.6934099793434143,677.0,False
7.355382,4,1,0,228,10,3368.0188,10.472075462341309,778.0,False
7.355382,2,1,0,108,4,948.5528,6.485527992248535,76.0,False
7.355382,1,2,0,25,2,543.7885,1.087576985359192,320.0,False
7.355382,4,3,0,93,12,1329.0065,3.0966882705688477,288.0,False
7.355382,3,1,0,349,7,8542.1051,12.667367935180664,257.0,False
7.355382,2,2,0,473,5,6799.5731,19.0,845.0,False
7.355382,3,3,0,20,9,528.0997,0.05619940161705017,196.0,False
7.355382,1,3,0,1849,3,29640.7784,23.0,576.0,False
7.355428,4,2,0,33,11,499.8671,0.0,878.0,False
7.3554759999999995,2,3,0,44,6,530.8048,1.3080480098724365,285.0,False
7.355479,2,2,0,89,5,1184.9986,4.61666202545166,97.0,False
7.355487,4,2,0,38,11,587.6134,0.17522679269313812,59.0,False
7.355511,4,2,0,55,11,886.3382,0.772676408290863,24.0,False
7.3555909999999995,2,1,0,51,4,466.9769,1.3395379781723022,209.0,False
7.355626,1,1,0,64,1,612.6782,1.45071280002594,362.0,False
7.355651,1,1,0,50,1,489.092,0.8909199833869934,25.0,False
7.355712,3,2,0,923,8,22166.2852,19.0,908.0,False
7.355712,3,1,0,29,7,748.5922,1.0,330.0,False
7.355713,2,1,0,54,4,491.3348,1.8266960382461548,122.0,False
7.355751,3,2,0,37,8,1085.0847,1.0567231178283691,39.0,False
7.3558889999999995,4,1,0,1747,10,30760.1838,23.304073333740234,507.0,False
7.3558959999999995,1,3,0,40,3,493.6892,0.9368919730186462,514.0,False
7.355926,1,1,0,31,1,324.659,0.0,275.0,False
7.356001,4,3,0,362,12,5265.231,15.530462265014648,619.0,False
7.356051,2,3,0,361,6,3542.4237,13.169694900512695,575.0,False
7.3560799999999995,1,1,0,1391,1,21667.5171,22.334012985229492,154.0,False
7.356115,4,1,0,70,10,1029.3904,3.0783743858337402,226.0,False
7.356173999999999,4,1,0,113,10,1656.3235,4.7501959800720215,59.0,False
7.356355,1,2,0,1591,2,28290.1389,19.632110595703125,973.0,False
7.356355,1,1,0,1715,1,29616.0775,25.0,275.0,False
7.356355,3,2,0,19,8,544.0009,0.0880018025636673,604.0,False
7.3563849999999995,4,3,0,229,12,3287.3959,8.14958381652832,384.0,False
7.3563849999999995,4,2,0,56,11,903.9289,0.8078578114509583,874.0,False
7.356434,3,3,0,27,9,716.1779,0.4323557913303375,1052.0,False
7.356482,1,2,0,84,2,1834.9046,2.556602954864502,127.0,False
7.356484,3,1,0,41,7,1057.2,1.0762666463851929,772.0,False
7.356503,4,3,0,63,12,905.7288,1.811457633972168,118.0,False
7.356547,4,3,0,31,12,457.7066,0.5770660042762756,44.0,False
7.356641,4,3,0,1148,12,18218.5975,22.287439346313477,94.0,False
7.356641,2,1,0,1285,4,19752.4225,23.0,928.0,False
7.356845,2,2,0,40,5,548.6284,1.2917704582214355,1366.0,False
7.356863,3,3,0,19,9,501.191,0.0023819999769330025,429.0,False
7.357146,3,2,0,54,8,1591.9837,1.3946558237075806,791.0,False
7.357186,3,3,0,21,9,554.9984,0.10999680310487747,323.0,False
7.3571919999999995,3,2,0,20,8,574.179,0.14835800230503082,46.0,False
7.357228999999999,3,2,0,38,8,1115.0132,1.0766754150390625,37.0,False
7.3572619999999995,3,3,0,30,9,796.6312,0.5932623744010925,76.0,False
7.35734,2,2,0,48,5,651.2877,1.9077261686325073,495.0,False
7.357387999999999,4,3,0,1760,12,29802.5384,24.842031478881836,747.0,False
7.357387999999999,2,1,0,138,4,1217.9348,8.16231918334961,747.0,False
7.357387999999999,1,3,0,1772,3,28067.5241,23.0,1492.0,False
7.357387999999999,1,2,0,1301,2,24174.7164,19.0,906.0,False
7.357387999999999,3,2,0,57,8,1681.0205,1.454013705253601,159.0,False
7.357387999999999,3,1,0,1688,7,31325.6079,20.06048583984375,904.0,False
7.357423,4,3,0,353,12,5129.4385,15.25887680053711,35.0,False
7.3574589999999995,2,3,0,42,6,515.958,1.1595799922943115,1408.0,False
7.357703,1,3,0,33,3,412.6071,0.1260710060596466,315.0,False
7.3577509999999995,1,1,0,29,1,307.5707,0.0,1396.0,False
7.357768,3,3,0,32,9,850.2162,0.7004324197769165,506.0,False
7.357768,3,2,0,95,8,2798.0205,2.0,380.0,False
7.357786,3,1,0,19,7,490.4457,0.9044569730758667,398.0,False
7.3579349999999994,1,2,0,26,2,565.8321,1.1316641569137573,547.0,False
7.357971,3,1,0,85,7,2177.8614,2.570481777191162,185.0,False
7.3580179999999995,2,3,0,53,6,598.2597,1.98259699344635,559.0,False
7.358076,3,1,0,21,7,542.1458,1.0,105.0,False
7.3581449999999995,2,2,0,116,5,1543.3957,5.811318874359131,805.0,False
7.358172,4,3,0,74,12,1060.5647,2.2018823623657227,749.0,False
7.358243,1,1,0,43,1,428.0705,0.2807050049304962,492.0,False
7.358245999999999,1,1,0,41,1,410.7303,0.10730300098657608,3.0,False
7.358270999999999,1,3,0,28,3,354.8409,0.0,568.0,False
7.358312,3,3,0,55,9,1463.5369,1.3090245723724365,544.0,False
7.35846,3,3,0,136,9,3580.9088,5.0,148.0,False
7.358505,1,1,0,26,1,282.017,0.0,259.0,False
7.3585519999999995,4,2,0,33,11,499.8671,0.0,2167.0,False
7.358636,1,1,0,468,1,5065.4321,19.0,131.0,False
7.358674,3,1,0,22,7,567.9825,1.0,598.0,False
7.3587039999999995,4,2,0,76,11,1256.1779,2.0247116088867188,152.0,False
7.358779999999999,4,2,0,33,11,499.8671,0.0,76.0,False
7.358783,4,1,0,157,10,2305.2131,6.4805684089660645,2609.0,False
7.3588759999999995,1,3,0,34,3,424.1753,0.2417529970407486,605.0,False
7.358899999999999,4,1,0,49,10,725.8036,1.903214454650879,117.0,False
7.358905,3,2,0,61,8,1799.5422,1.5330281257629395,1137.0,False
7.358912999999999,4,2,0,40,11,622.7264,0.24545280635356903,133.0,False
7.358949,1,3,0,83,3,997.1273,4.977018356323242,73.0,False
7.358972,3,2,0,104,8,3059.6409,2.119281768798828,67.0,False
7.35902,1,3,0,173,3,2080.688,6.440917491912842,71.0,False
7.359083,1,1,0,37,1,376.1758,0.0,447.0,False
7.3591239999999996,2,1,0,53,4,483.2033,1.664065957069397,1736.0,False
