DATE        TIME      a         b         c         
06-Apr-2020 17:04:40  -0.003863 25.1335    -15.1957 
07-Apr-2020 05:04:53  -0.003766 24.9717    -10.6632 
07-Apr-2020 17:05:07  -0.003724 24.9091    -8.78268 
08-Apr-2020 05:05:20  -0.003663 24.8075    -7.85205 
08-Apr-2020 17:05:34   -0.00369 24.8535    -10.1741 
09-Apr-2020 05:05:48  -0.003768 24.9884    -12.7793 
09-Apr-2020 17:06:01  -0.003745 24.9512    -9.65455 
10-Apr-2020 05:06:15  -0.003794 25.0299    -11.0839 
10-Apr-2020 17:06:28  -0.003798 25.0319    -10.3408 
11-Apr-2020 05:06:42  -0.003965 25.3101    -13.3139 
11-Apr-2020 17:06:55  -0.003968 25.3127     -10.225 
12-Apr-2020 05:07:09  -0.004071 25.4771    -12.7884 
12-Apr-2020 17:07:22  -0.004061 25.4535    -12.8966 
13-Apr-2020 05:07:36  -0.003919  25.233    -8.40291 
13-Apr-2020 17:07:49  -0.003881 25.1646     -7.9821 
14-Apr-2020 05:08:03  -0.003647 24.7601   -0.481327 
14-Apr-2020 17:08:16  -0.003739 24.9132    -4.77613 
15-Apr-2020 05:08:30  -0.003606 24.6944   -0.866357 
15-Apr-2020 17:08:43   -0.00362 24.7211    -1.80077 
16-Apr-2020 05:08:57  -0.003798 25.0047    -9.77309 
16-Apr-2020 17:09:10  -0.003572 24.6297    -3.00185 
17-Apr-2020 05:09:24  -0.003633  24.742    -4.93634 
17-Apr-2020 17:09:38   -0.00362 24.7185    -5.42176 
18-Apr-2020 05:09:51  -0.003596 24.6773    -7.09229 
18-Apr-2020 17:10:05  -0.003593 24.6771    -7.08954 
19-Apr-2020 05:10:18  -0.003348 24.2725     2.66103 
19-Apr-2020 17:10:32  -0.003579 24.6626    -4.84777 
20-Apr-2020 05:10:45  -0.003622 24.7383    -6.02947 
20-Apr-2020 17:10:59  -0.003717 24.9014    -8.81949 
21-Apr-2020 05:11:12  -0.003692 24.8618      -6.833 
21-Apr-2020 17:11:26  -0.003761  24.974    -9.53866 
22-Apr-2020 05:11:39  -0.003853 25.1287    -13.5214 
22-Apr-2020 17:11:53  -0.003837 25.1023    -14.5533 
23-Apr-2020 05:12:06  -0.003768 24.9778    -14.3303 
23-Apr-2020 17:12:20  -0.003732  24.903    -14.7417 
24-Apr-2020 05:12:33  -0.003723 24.8903    -17.0494 
24-Apr-2020 17:12:47  -0.003689 24.8375     -17.329 
25-Apr-2020 05:13:00  -0.003616  24.717     -16.681 
25-Apr-2020 17:13:14  -0.003551 24.6125    -15.9029 
26-Apr-2020 05:13:28  -0.003586 24.6779    -18.0502 
26-Apr-2020 17:13:41  -0.003572 24.6543    -17.1688 
27-Apr-2020 05:13:55  -0.003596 24.6903    -16.7961 
27-Apr-2020 17:14:08  -0.003516 24.5518    -13.6754 
28-Apr-2020 05:14:22  -0.003721 24.9003    -20.6695 
28-Apr-2020 17:14:35  -0.003592 24.6783    -15.9749 
29-Apr-2020 05:14:49  -0.003503 24.5309    -13.0443 
29-Apr-2020 17:15:02  -0.003403 24.3661    -10.3054 
30-Apr-2020 05:15:16  -0.003352  24.282      -9.271 
30-Apr-2020 17:15:29  -0.003533  24.585    -14.9447 
01-May-2020 05:15:43  -0.003372 24.3143    -8.46327 
01-May-2020 17:15:56  -0.003443 24.4378    -10.7031 
02-May-2020 05:16:10  -0.003384 24.3377    -8.02807 
02-May-2020 17:16:23  -0.003462 24.4689    -10.2387 
03-May-2020 05:16:37  -0.003586 24.6761    -14.2337 
03-May-2020 17:16:51  -0.003404 24.3829    -7.68328 
04-May-2020 05:17:04  -0.003383 24.3473    -6.07918 
04-May-2020 17:17:18  -0.003396 24.3681    -5.50034 
05-May-2020 05:17:31  -0.003452 24.4576    -6.79512 
05-May-2020 17:17:45  -0.003402 24.3684    -2.98739 
06-May-2020 05:17:58  -0.003216 24.0648     3.54351 
06-May-2020 17:18:12  -0.003218 24.0641     3.17654 
07-May-2020 05:18:25  -0.003312 24.2229   -0.910294 
07-May-2020 17:18:39  -0.003367 24.3149     -3.9953 
08-May-2020 05:18:52  -0.003395 24.3618    -5.17465 
08-May-2020 17:19:06  -0.003444 24.4612    -8.23916 
09-May-2020 05:19:19  -0.003434 24.4344    -7.67341 
09-May-2020 17:19:33  -0.003462 24.4776    -7.40921 
10-May-2020 05:19:46  -0.003429 24.4194    -5.60557 
10-May-2020 17:20:00  -0.003346 24.2783    -1.29809 
11-May-2020 05:20:13  -0.003385 24.3449    -3.07753 
11-May-2020 17:20:27  -0.003387 24.3397    -2.38691 
12-May-2020 05:20:41  -0.003444 24.4352    -3.99501 
12-May-2020 17:20:54  -0.003475 24.4783    -5.08576 
13-May-2020 05:21:08  -0.003532 24.5722    -7.23958 
13-May-2020 17:21:21  -0.003589 24.6758    -9.01509 
14-May-2020 05:21:35   -0.00349 24.5026     -3.6548 
14-May-2020 17:21:48  -0.003406 24.3629   -0.941173 
15-May-2020 05:22:02  -0.003484 24.4948    -1.56365 
15-May-2020 17:22:15  -0.003373  24.317     2.69394 
16-May-2020 05:22:29  -0.003304  24.206     5.75005 
16-May-2020 17:22:42    -0.0034 24.3564     4.17133 
17-May-2020 05:22:56  -0.003332 24.2302      7.1547 
17-May-2020 17:23:09  -0.003377 24.2983     4.99368 
18-May-2020 05:23:23  -0.003377 24.2931     6.99976 
18-May-2020 17:23:36   -0.00371 24.8531    -3.92799 
19-May-2020 05:23:50  -0.003749 24.9265    -5.43494 
19-May-2020 17:24:04  -0.003761 24.9389    -6.46615 
20-May-2020 05:24:17  -0.003793 25.0017    -7.95376 
20-May-2020 17:24:31  -0.003686  24.823    -5.24709 
21-May-2020 05:24:44  -0.003609 24.6968    -2.64966 
21-May-2020 17:24:58  -0.003508  24.523    0.741731 
22-May-2020 05:25:11  -0.003449 24.4335     2.77369 
22-May-2020 17:25:25   -0.00343 24.3987     3.30066 
23-May-2020 05:25:38  -0.003407 24.3596     3.15324 
23-May-2020 17:25:52  -0.003421 24.3864     2.21661 
24-May-2020 05:26:05  -0.003442 24.4154     1.61817 
24-May-2020 17:26:19  -0.003534 24.5743    -1.66553 
25-May-2020 05:26:32  -0.003599 24.6769    -4.55857 
25-May-2020 17:26:46  -0.003648 24.7708    -5.14486 
26-May-2020 05:26:59  -0.003651 24.7782    -5.10433 
26-May-2020 17:27:13  -0.003681 24.8235    -4.87311 
27-May-2020 05:27:26  -0.003654 24.7823    -3.63842 
27-May-2020 17:27:40  -0.003625 24.7368    -1.35458 
28-May-2020 05:27:54  -0.003663  24.795    -1.77568 
28-May-2020 17:28:07  -0.003625 24.7327   -0.306985 
29-May-2020 05:28:21  -0.003626 24.7297     1.09878 
29-May-2020 17:28:34  -0.003589 24.6686    0.430751 
30-May-2020 05:28:48  -0.003532 24.5767     1.74093 
30-May-2020 17:29:01  -0.003491 24.5096     1.39715 
31-May-2020 05:29:15  -0.003471 24.4796     1.24714 
31-May-2020 17:29:28  -0.003487 24.4991    0.272367 
01-Jun-2020 05:29:42  -0.003434 24.4151     1.62225 
01-Jun-2020 17:29:55  -0.003413 24.3908     3.26769 
02-Jun-2020 05:30:09  -0.003492  24.519     0.24143 
02-Jun-2020 17:30:22  -0.003453  24.451      1.4551 
03-Jun-2020 05:30:36   -0.00339 24.3402     3.36149 
03-Jun-2020 17:30:49  -0.003504 24.5431    0.319158 
04-Jun-2020 05:31:03    -0.0036 24.7044    -2.23147 
04-Jun-2020 17:31:17  -0.003618 24.7363    -1.34655 
05-Jun-2020 05:31:30  -0.003689 24.8505     -2.9159 
05-Jun-2020 17:31:44  -0.003674 24.8227    -2.34402 
06-Jun-2020 05:31:57  -0.003659 24.7938    -2.13714 
06-Jun-2020 17:32:11  -0.003605 24.7036   -0.095794 
07-Jun-2020 05:32:24  -0.003666 24.8015    -2.10106 
07-Jun-2020 17:32:38  -0.003721 24.8903    -4.88905 
08-Jun-2020 05:32:51  -0.003751 24.9401    -5.71773 
08-Jun-2020 17:33:05  -0.003929 25.2388    -11.8475 
09-Jun-2020 05:33:18  -0.004053 25.4451    -15.4891 
09-Jun-2020 17:33:32  -0.004199 25.6908    -20.3273 
10-Jun-2020 05:33:45  -0.004073 25.4836    -15.6854 
10-Jun-2020 17:33:59  -0.004074 25.4836    -15.6854 
11-Jun-2020 05:34:12  -0.004043 25.4249     -14.481 
11-Jun-2020 17:34:26  -0.004161 25.6243    -18.7644 
12-Jun-2020 05:34:39  -0.004139 25.5943    -18.1505 
12-Jun-2020 17:34:53  -0.004068 25.4669    -16.1323 
13-Jun-2020 05:35:07  -0.004163  25.629    -19.8569 
13-Jun-2020 17:35:20  -0.004056 25.4508    -16.1992 
14-Jun-2020 05:35:34  -0.004115 25.5588    -19.4141 
14-Jun-2020 17:35:47  -0.003945 25.2728    -12.9412 
15-Jun-2020 05:36:01  -0.003965 25.3098    -13.5062 
15-Jun-2020 17:36:14  -0.003825 25.0841    -8.67785 
16-Jun-2020 05:36:28  -0.003837 25.1063    -8.93898 
16-Jun-2020 17:36:41  -0.003967 25.3241     -13.801 
17-Jun-2020 05:36:55  -0.003911 25.2306    -11.2935 
17-Jun-2020 17:37:08  -0.003856 25.1343    -9.90464 
18-Jun-2020 05:37:22  -0.003735 24.9232    -6.15064 
18-Jun-2020 17:37:35  -0.003877 25.1584    -10.7876 
19-Jun-2020 05:37:49   -0.00387 25.1394    -10.9833 
19-Jun-2020 17:38:02    -0.0038 25.0233    -8.59655 
20-Jun-2020 05:38:16  -0.003791 25.0052    -9.19871 
20-Jun-2020 17:38:29  -0.003732 24.9115    -8.04844 
21-Jun-2020 05:38:43  -0.003604 24.6997    -4.06573 
21-Jun-2020 17:38:57  -0.003545 24.6012    -2.41619 
22-Jun-2020 05:39:10  -0.003539 24.5917    -3.18465 
22-Jun-2020 17:39:24  -0.003569 24.6461    -4.70164 
23-Jun-2020 05:39:37  -0.003543 24.6023    -4.56817 
23-Jun-2020 17:39:51  -0.003607 24.7111    -7.99533 
24-Jun-2020 05:40:04  -0.003778 24.9985    -14.9609 
24-Jun-2020 17:40:18  -0.003722 24.9039    -13.9751 
25-Jun-2020 05:40:31  -0.003452 24.4525    -5.71318 
25-Jun-2020 17:40:45  -0.003536 24.5896    -8.58115 
26-Jun-2020 05:40:58  -0.003464 24.4682    -5.45924 
26-Jun-2020 17:41:12  -0.003439 24.4264    -4.19747 
27-Jun-2020 05:41:25  -0.003423 24.3991    -3.24135 
27-Jun-2020 17:41:39  -0.003536 24.5802    -7.21246 
28-Jun-2020 05:41:52  -0.003563 24.6241     -8.1291 
28-Jun-2020 17:42:06  -0.003442  24.425    -4.55487 
29-Jun-2020 05:42:20   -0.00352 24.5542    -7.64488 
29-Jun-2020 17:42:33  -0.003512 24.5428    -6.62789 
30-Jun-2020 05:42:47  -0.003511 24.5427    -6.62622 
30-Jun-2020 17:43:00  -0.003457 24.4601    -3.74114 
01-Jul-2020 05:43:14  -0.003486 24.5118     -2.8834 
01-Jul-2020 17:43:27   -0.00352  24.564    -2.03309 
02-Jul-2020 05:43:41  -0.003409 24.3841     3.59738 
02-Jul-2020 17:43:54  -0.003355 24.2941     6.02182 
03-Jul-2020 05:44:08  -0.003348 24.2739     6.62813 
03-Jul-2020 17:44:21  -0.003292  24.184     9.04453 
04-Jul-2020 05:44:35   -0.00319 24.0051     12.1611 
04-Jul-2020 17:44:48  -0.003296 24.1867     7.47855 
05-Jul-2020 05:45:02  -0.003315 24.2102     6.42719 
05-Jul-2020 17:45:15  -0.003417 24.3784     2.19069 
06-Jul-2020 05:45:29  -0.003437 24.4167     1.97188 
06-Jul-2020 17:45:42  -0.003461 24.4522      1.0504 
07-Jul-2020 05:45:56  -0.003552 24.6145    -1.53331 
07-Jul-2020 17:46:10  -0.003588 24.6687    -2.07123 
08-Jul-2020 05:46:23  -0.003581   24.66    -2.47146 
08-Jul-2020 17:46:37  -0.003359  24.284     6.23454 
09-Jul-2020 05:46:50  -0.003407 24.3689     3.53072 
09-Jul-2020 17:47:04  -0.003468 24.4714     1.80034 
10-Jul-2020 05:47:17  -0.003507 24.5412   -0.216155 
10-Jul-2020 17:47:31  -0.003528 24.5642   -0.109278 
11-Jul-2020 05:47:44  -0.003536 24.5779   -0.393649 
11-Jul-2020 17:47:58  -0.003745 24.9268    -7.97344 
12-Jul-2020 05:48:11  -0.003705 24.8531      -5.091 
12-Jul-2020 17:48:25  -0.003785 24.9722    -8.12191 
13-Jul-2020 05:48:38    -0.0039 25.1609    -10.4381 
13-Jul-2020 17:48:52  -0.003486 24.4912     2.92518 
14-Jul-2020 05:49:05  -0.003416 24.3839     5.69711 
14-Jul-2020 17:49:19  -0.003422 24.3926     6.08981 
15-Jul-2020 05:49:33  -0.003577  24.677    -1.28604 
15-Jul-2020 17:49:46  -0.003663 24.8313    -4.07539 
16-Jul-2020 05:50:00   -0.00356 24.6706   -0.583357 
16-Jul-2020 17:50:13  -0.003704 24.8972    -4.45911 
17-Jul-2020 05:50:27  -0.003813 25.0919    -9.62763 
17-Jul-2020 17:50:40  -0.003731 24.9469    -7.81359 
18-Jul-2020 05:50:54  -0.003542  24.609     0.49784 
18-Jul-2020 17:51:07  -0.003605 24.7139    -1.46335 
19-Jul-2020 05:51:21  -0.003625 24.7358    -1.71935 
19-Jul-2020 17:51:34  -0.003647 24.7693    -2.98526 
20-Jul-2020 05:51:48   -0.00368 24.8182    -4.18146 
20-Jul-2020 17:52:01  -0.003712  24.869    -4.64335 
21-Jul-2020 05:52:15  -0.003796 25.0129    -6.43205 
21-Jul-2020 17:52:28  -0.003729 24.8939    -3.79931 
22-Jul-2020 05:52:42   -0.00377 24.9631    -5.60551 
22-Jul-2020 17:52:55  -0.003857 25.1133    -7.90503 
23-Jul-2020 05:53:09  -0.003843 25.0913    -6.87065 
23-Jul-2020 17:53:23  -0.003895 25.1871    -8.24503 
24-Jul-2020 05:53:36  -0.003776 24.9849    -6.24871 
24-Jul-2020 17:53:50  -0.003949 25.2832      -12.37 
25-Jul-2020 05:54:03   -0.00379 25.0159    -6.10906 
25-Jul-2020 17:54:17  -0.003585  24.669   -0.155135 
26-Jul-2020 05:54:30   -0.00355 24.6106    0.852392 
26-Jul-2020 17:54:44  -0.003518 24.5543      1.6263 
27-Jul-2020 05:54:57  -0.003579 24.6668    0.079667 
27-Jul-2020 17:55:11  -0.003756 24.9603    -6.32876 
28-Jul-2020 05:55:24  -0.003828 25.0803    -8.98778 
28-Jul-2020 17:55:38   -0.00391 25.2067    -11.7795 
29-Jul-2020 05:55:51  -0.003947 25.2729    -12.9437 
29-Jul-2020 17:56:05  -0.003935 25.2516    -12.3084 
30-Jul-2020 05:56:18  -0.003974 25.3127    -12.7745 
30-Jul-2020 17:56:32  -0.003943 25.2545    -11.5791 
31-Jul-2020 05:56:46   -0.00394  25.249    -10.8777 
31-Jul-2020 17:56:59  -0.003892 25.1741    -7.58886 
01-Aug-2020 05:57:13  -0.003823 25.0559     -5.9512 
01-Aug-2020 17:57:26   -0.00378  24.985    -4.11588 
02-Aug-2020 05:57:40  -0.003761 24.9474    -3.92603 
02-Aug-2020 17:57:53  -0.003613 24.7117      1.0815 
03-Aug-2020 05:58:07  -0.003678 24.8197   -0.932933 
03-Aug-2020 17:58:20   -0.00381 25.0419    -6.63963 
04-Aug-2020 05:58:34  -0.003892 25.1793    -8.28153 
04-Aug-2020 17:58:47  -0.004042 25.4293    -12.9949 
05-Aug-2020 05:59:01   -0.00414 25.5943    -15.5716 
05-Aug-2020 17:59:14  -0.004308 25.8736     -20.268 
06-Aug-2020 05:59:28  -0.004356 25.9577    -21.5793 
06-Aug-2020 17:59:41  -0.004366 25.9852    -20.7408 
07-Aug-2020 05:59:55  -0.004439 26.1075    -23.6239 
07-Aug-2020 18:00:08  -0.004483 26.1838    -25.5755 
08-Aug-2020 06:00:22    -0.0044 26.0508    -23.0771 
08-Aug-2020 18:00:36  -0.004211 25.7288    -16.5316 
09-Aug-2020 06:00:49  -0.004139 25.6018    -13.7527 
09-Aug-2020 18:01:03  -0.004186 25.6729    -15.1947 
10-Aug-2020 06:01:16  -0.004107 25.5325    -11.9476 
10-Aug-2020 18:01:30  -0.004185 25.6671    -14.0894 
11-Aug-2020 06:01:43  -0.004279  25.824    -16.8726 
11-Aug-2020 18:01:57  -0.004034 25.4135    -7.97058 
12-Aug-2020 06:02:10  -0.004133 25.5874    -11.3863 
12-Aug-2020 18:02:24  -0.004121 25.5666    -10.7906 
13-Aug-2020 06:02:37  -0.004015 25.3923    -7.09251 
13-Aug-2020 18:02:51  -0.003983 25.3318    -6.04026 
14-Aug-2020 06:03:04  -0.003804 25.0277    0.969664 
14-Aug-2020 18:03:18   -0.00401 25.3808    -6.33721 
15-Aug-2020 06:03:31  -0.003868 25.1429    -2.22011 
15-Aug-2020 18:03:45  -0.004001 25.3616    -7.51351 
16-Aug-2020 06:03:58   -0.00427 25.8177    -17.5406 
16-Aug-2020 18:04:12  -0.004286 25.8471    -17.9396 
17-Aug-2020 06:04:26  -0.004343   25.95    -21.2274 
17-Aug-2020 18:04:39   -0.00419  25.694    -17.0145 
18-Aug-2020 06:04:53  -0.004461 26.1383    -25.6565 
18-Aug-2020 18:05:06  -0.004248 25.7884    -18.1407 
19-Aug-2020 06:05:20  -0.004148 25.6356    -15.0372 
19-Aug-2020 18:05:33  -0.004156 25.6551    -16.8209 
20-Aug-2020 06:05:47  -0.003946 25.3022    -10.7997 
20-Aug-2020 18:06:00  -0.004096 25.5496    -16.8452 
21-Aug-2020 06:06:14  -0.004014  25.413    -15.2344 
21-Aug-2020 18:06:27  -0.004044  25.463    -16.8544 
22-Aug-2020 06:06:41  -0.003911 25.2336    -12.7319 
22-Aug-2020 18:06:54  -0.003791  25.029    -8.91345 
23-Aug-2020 06:07:08  -0.003925 25.2562    -14.1819 
23-Aug-2020 18:07:21  -0.003808  25.062    -10.5724 
24-Aug-2020 06:07:35  -0.003661 24.8093    -6.52622 
24-Aug-2020 18:07:49  -0.003609  24.723    -6.10331 
25-Aug-2020 06:08:02  -0.003671 24.8314    -9.91344 
25-Aug-2020 18:08:16  -0.003675 24.8372    -10.6204 
26-Aug-2020 06:08:29  -0.003674 24.8272    -11.7856 
26-Aug-2020 18:08:43  -0.003731 24.9237    -14.9823 
27-Aug-2020 06:08:56  -0.003702 24.8792     -14.843 
27-Aug-2020 18:09:10  -0.003738 24.9362    -16.0351 
28-Aug-2020 06:09:23  -0.003759 24.9666     -15.877 
28-Aug-2020 18:09:37  -0.003754 24.9662    -15.8715 
29-Aug-2020 06:09:50  -0.003669 24.8197    -11.8252 
29-Aug-2020 18:10:04  -0.003628 24.7511    -9.61109 
30-Aug-2020 06:10:17  -0.003748 24.9389    -11.9453 
30-Aug-2020 18:10:31  -0.003723 24.8974    -10.6896 
31-Aug-2020 06:10:44   -0.00368 24.8231    -7.78144 
31-Aug-2020 18:10:58  -0.003776 24.9734    -10.3011 
01-Sep-2020 06:11:11  -0.003767 24.9591     -10.007 
01-Sep-2020 18:11:25  -0.003809 25.0292    -11.8483 
02-Sep-2020 06:11:39   -0.00379 25.0015    -10.8842 
02-Sep-2020 18:11:52  -0.003802 25.0214    -11.8856 
03-Sep-2020 06:12:06   -0.00376 24.9488    -11.1649 
03-Sep-2020 18:12:19  -0.003658 24.7847    -8.34979 
